date_daily,year,FOMCused,dffr1_tick_wide_scaled,dffr2_tick_wide_scaled,ded2_tick_wide,ded3_tick_wide,ded4_tick_wide,path,path_intra_wide,dffr1_intra_wide,dffr1_intra_wide,DNY2_long,DNY3M,DNY6M,DNY1,DNY2,DNY3,DNY5,DNY10,DNF1,DNF2,DNF3,DNF5,DNF10,DRY2,DRY3,DRY5,DRY10,DRF2,DRF3,DRF5,DRF10,path_m,stratRF3,Dbkeveny2,Dbkeveny3,Dbkeveny5,Dbkeveny10,DIF2,DIF3,DIF5,DIF10
07apr2004,2004,0,.0065281,0,.0100021,.0250015,.0299988,.0040101,.0165448,.0065281,.0065281,.0021,.01,0,.0034001,.0021,-.0023999,-.0032001,.006,.0136,-.0090001,-.0113001,.0031004,.0221,.0827,.0708,.0732,.0764999,.0349,.0596,.0864,.0707998,,2,-.0806,-.0732,-.0764,-.0704999,-.0439001,-.0709001,-.0832996,-.0486999
13apr2004,2004,0,0,-.0050049,0,0,0,.0485812,.0051381,0,0,.0958,0,.02,.0577,.0958,.1076999,.1125002,.1074996,.1121001,.1381998,.1256001,.1154003,.0862999,.0343,.0756,.0918,.0761,.1615999,.1479,.0870001,.053,,2,.0614998,.0321,.0207,.0314,-.0234001,-.0222999,.0284002,.0332999
14apr2004,2004,0,0,0,.0049973,-.0049973,-.0049973,.0677726,.0055528,0,0,.0987,.01,.05,.1004,.0987,.0822999,.0639,.0473003,.1362,.0645001,.0402999,.0348997,.0249,.0543,.0364,.0292001,.0328,-.0014999,.0055001,.0293,.0362999,,2,.0444,.0459001,.0346999,.0144999,.066,.0347998,.0055997,-.0114
20apr2004,2004,0,0,-.0057661,.0149994,.0200043,.0199966,.026682,.0134416,0,0,.0404,.01,.02,.0199001,.0404,.0427999,.0396998,.0328999,.0511999,.0569999,.0405998,.0322003,.0184002,.0718,.0462,.0379,.0488,-.0082,.0029,.0451,.0574,,2,-.0314,-.0033998,.0018001,-.0159001,.0652,.0376998,-.0128996,-.0389998
21apr2004,2004,0,0,0,-.0149994,-.0250015,-.0400009,.0498893,-.0057564,0,0,.1058998,.02,.04,.0870999,.1058998,.0973001,.0693002,.0190001,.1387,.1030002,.0589004,.0014997,-.0475001,.0602,.0794,.0699,.0339999,.1340001,.0975,.0212998,.0005,,2,.0457001,.0179,-.0006001,-.0149999,-.0309999,-.0385996,-.0198002,-.0480001
27apr2004,2004,0,0,0,0,-.0049973,-.0099945,-.0176113,.0039788,0,0,-.0579002,-.01,-.02,-.041,-.0579002,-.0553,-.0441,-.0278001,-.0734999,-.0639,-.0384998,-.0202003,-.0054002,-.0466,-.0515,-.0470999,-.0338001,-.0669,-.0543998,-.029,-.0193999,,2,-.0113001,-.0038002,.0029998,.006,.003,.0159,.0087998,.0139997
28apr2004,2004,0,.0050049,.0050049,.0050049,.0199966,.0250015,.0432798,.0148854,.0050049,.0050049,.0777001,-.01,-.01,.0461,.0777001,.0853,.0810001,.0623999,.0945001,.1099999,.0906,.0615001,.0334001,.1308,.1092,.0979,.0992,.0675,.0687,.0927,.0971999,,2,-.0531001,-.0238998,-.0168998,-.0368001,.0424999,.0219001,-.0311999,-.0637999
04may2004,2004,1,-.0057376,0,.0049973,.0100021,.0149994,.0019062,.0096208,-.0057376,-.0057376,-.0013001,0,-.02,-.0142,-.0013001,.0107,.0254002,.0403004,-.0081,.0268002,.0409002,.0518999,.0546999,-.07,-.0267,.0014,.0102,.0535001,.0592,.0278001,.0251,.0019062,1,.0687001,.0374,.0239999,.0300999,-.0266999,-.0182998,.0240998,.0295999
05may2004,2004,0,0,.0187397,0,-.0050049,-.0099945,.0144335,.0073486,0,0,.0297,-.01,-.02,.003,.0297,.0420001,.0455999,.0386996,.0252001,.0697999,.0611997,.0430999,.0242,-.0146,-.0038,.0066999,.0069001,.012,.0220001,.02,-.0036001,,2,.0443001,.0458,.0389001,.0318,.0577999,.0391996,.0230999,.0278001
11may2004,2004,0,-.0077576,0,0,-.0050049,0,-.006415,.0041615,-.0077576,-.0077576,-.0074,-.03,-.01,.0038999,-.0074,-.0124998,-.0151,-.0165,-.0020001,-.0246999,-.0206003,-.0184999,-.0160999,-.0388,-.0391,-.0373,-.0365,-.0415,-.0374,-.0328,-.0404,,2,.0314,.0265999,.0221999,.02,.0168,.0167997,.0143001,.0243001
12may2004,2004,0,0,0,-.0050049,0,.0050049,.0040101,.0057567,0,0,.0077,-.01,-.02,-.0002999,.0077,.0100999,.0153999,.0314002,.0135999,.0147998,.0162001,.0314002,.0592999,-.0985,-.0798,-.0626,-.0395999,-.0475,-.0398002,-.0329001,-.003,,2,.1062,.0899,.0780001,.0710001,.0622998,.0560002,.0643003,.0623
18may2004,2004,0,.0119347,.0095383,.0049973,.0049973,.0049973,.0335989,.0118009,.0119347,.0119347,.0599999,-.01,.02,.046,.0599999,.059,.0497,.0318999,.0728998,.0672002,.0476999,.0269003,.0049,.0272,.0236,.013,-.0057998,.0239,.0088999,-.0125,-.0342002,,2,.0328002,.0353999,.0367,.0376999,.0433002,.0388,.0394003,.0391002
19may2004,2004,0,0,.0064646,-.0049973,-.0049973,-.0049973,.0435003,.0048604,0,0,.0509,-.01,.01,.0304,.0509,.0534,.0531001,.0526004,.0719001,.0647998,.0539999,.0528998,.0486999,-.0254,-.0249,-.0231,-.0241001,-.0258,-.0221,-.02,-.0311,,2,.0762999,.0783,.0761998,.0767,.0905998,.0760999,.0728998,.0797999
25may2004,2004,0,0,0,0,0,0,.0025832,.0060384,0,0,-.0085001,0,0,.0080999,-.0085001,-.0121,-.0137999,-.0182996,-.0223,-.0229001,-.0165,-.0174999,-.0274,.0463,.0387,.0228001,.0077,.0345,.0128999,-.0099001,.0010002,,2,-.0548,-.0507998,-.0365999,-.026,-.0574001,-.0293999,-.0075998,-.0284002
26may2004,2004,0,0,-.0091126,-.0049973,-.0050049,-.0049973,-.0336901,.0020571,0,0,-.0711,.01,-.02,-.0462999,-.0711,-.0774,-.0741,-.0550003,-.0873001,-.0962999,-.0830998,-.0567002,-.0211,-.0515,-.064,-.0578001,-.026,-.0971999,-.0770998,-.0228999,.0167,,2,-.0195999,-.0134001,-.0163,-.029,.0009,-.006,-.0338004,-.0378001
01jun2004,2004,0,.0051696,-.0210947,-.0200043,-.0250015,-.0250015,.0311209,-.0078011,.0051696,.0051696,.0471001,.09,.05,.0268,.0471001,.0484998,.0467,.0569997,.0572999,.0622001,.0436997,.0497003,.0796003,-.0576,-.0567,-.0498,-.0374,-.0606,-.0490999,-.0318,-.0206001,,2,.1047001,.1052001,.0964999,.0943999,.1228001,.0927997,.0815003,.1002004
02jun2004,2004,0,0,.0281663,.0100021,.0100021,.0149994,.0488624,.0164367,0,0,.0509,0,.01,.0543,.0509,.0495002,.0437,.0237999,.0564001,.0460999,.0451999,.0232,-.0062003,.0631,.0744,.0753001,.0582001,.0994,.092,.0618,.0289001,,2,-.0122001,-.0249,-.0316,-.0344,-.0533001,-.0468001,-.0386,-.0351005
08jun2004,2004,0,0,.0049973,0,0,.0049973,.0336469,.0075837,0,0,.033,.03,.02,.0403,.033,.0195,.0060999,-.0033002,.0548999,.0023,-.0131001,-.0131001,-.0144997,.0841,.0638,.048,.0465002,.0299001,.0199001,.0311,.0513999,,2,-.0511,-.0443001,-.0418999,-.0498002,-.0276,-.0330002,-.0442002,-.0658996
09jun2004,2004,0,0,-.0100021,-.0199966,-.0250015,-.0299988,.05747,-.0071895,0,0,.0670998,0,.05,.0666,.0670998,.0567,.0454001,.0383,.0939,.0458,.0299997,.0285001,.0342999,.0499,.0513,.0503,.0388999,.0534999,.0537,.0423,.0193,,2,.0172,.0053999,-.0049,-.0005999,-.0077,-.0237002,-.0137999,.0149999
15jun2004,2004,0,-.0099945,.0050049,-.0049973,-.0049973,-.0100021,-.1072277,.0025219,-.0099945,-.0099945,-.1866,-.07,-.09,-.1378999,-.1866,-.1935,-.197,-.1967001,-.2386,-.2175999,-.2019997,-.2032003,-.1838999,-.2019,-.1953,-.163,-.1152999,-.2063,-.1564,-.0832,-.0706999,,2,.0153,.0018001,-.0340002,-.0813999,-.0112998,-.0455997,-.1200004,-.1131999
16jun2004,2004,0,0,.0053419,.0049973,.0050049,.0050049,.0299053,.0093423,0,0,.0578001,-.04,.01,.0548,.0578001,.0574,.0552001,.0482001,.069,.0573001,.0554996,.0482001,.0355997,.0516,.0538,.0402,.0228,.0716,.0431001,.0041001,.0144999,,2,.0061998,.0035999,.0150001,.0253999,-.0142999,.0123994,.0441,.0210998
22jun2004,2004,0,0,.0062061,0,0,0,.0140589,.0071547,0,0,-.0003002,-.01,-.01,.0026999,-.0003002,.0033998,.0093,.0149002,-.0103998,.0051,.0149999,.0197997,.0204,-.0016,.0006,.0045,.0066001,.0024,.0074999,.0116999,.0041001,,2,.0013001,.0028002,.0048001,.0083001,.0027,.0074999,.0080998,.0163
23jun2004,2004,0,.0049973,-.0090859,0,.0049973,.0100021,.0019291,.0071788,.0049973,.0049973,-.0195999,-.03,0,-.0231998,-.0195999,-.0168998,-.0151999,-.0155001,-.0231001,-.0119002,-.0116,-.0137,-.0175004,.0214,.0197,.0129,.0058999,.0223,.0104001,-.0020001,.0010998,,2,-.0410001,-.0366001,-.0281,-.0214,-.0342002,-.0220001,-.0116999,-.0186002
29jun2004,2004,0,0,0,-.0100021,-.0099945,-.0149994,-.0116275,.0007079,0,0,-.0358,0,-.02,-.0144,-.0358,-.0453,-.0509999,-.0507998,-.0407,-.0643001,-.0629001,-.0562997,-.0468001,-.0276,-.0307,-.0361,-.0434,-.0333,-.0399001,-.0474,-.0527,,2,-.0082002,-.0145998,-.0149,-.0074,-.031,-.023,-.0088997,.0058999
30jun2004,2004,1,0,0,-.0299988,-.0200043,-.0199966,-.0735887,-.0051865,0,0,-.1240001,-.05,-.07,-.1203001,-.1240001,-.1155999,-.1032002,-.0846,-.1566,-.1077001,-.0925002,-.0777001,-.0570002,-.1172,-.1179,-.1127,-.1041,-.1249,-.1135001,-.0992999,-.0910001,-.0735887,1,-.0067999,.0022998,.0094998,.0195,.0171999,.0209999,.0215998,.0339999
06jul2004,2004,0,.0062,-.0098167,-.0100021,-.0049973,.0049973,.0134048,.0031815,.0062,.0062,.0232999,.04,.07,.0135,.0232999,.0263,.0234001,.0161996,.0164001,.0374,.0265999,.0137,.0081,.0334,.0179,.0101,.0287998,-.0081,-.0141001,.0155001,.0603001,,2,-.0101001,.0084,.0132999,-.0125999,.0455,.0407,-.0018001,-.0522001
07jul2004,2004,0,.0064583,-.0117424,0,-.0050049,0,.0040101,.0040812,.0064583,.0064583,-.0007,-.04,-.04,-.0121,-.0007,.0033002,.0039999,.0011001,.0042,.0128,.0091,.0018001,-.0030999,.0011,.0009,.0055,.0134001,-.0033,.005,.0179999,.0209,,2,-.0017998,.0024002,-.0014999,-.0123,.0160999,.0041,-.0161998,-.0239999
13jul2004,2004,0,0,0,0,-.0049973,-.0050049,.0329929,.0046242,0,0,.0392001,0,.02,.0371,.0392001,.0381,.0359001,.0324001,.0442998,.0381,.0342999,.0311003,.0271001,-.0042,.006,.0201,.0231001,.0153,.0357,.0402999,.0172,,2,.0434,.0321,.0158,.0093,.0228,-.0014001,-.0091996,.0099001
14jul2004,2004,0,0,0,-.0049973,-.0049973,-.0049973,.0169126,.0036975,0,0,.0309,0,0,.0190001,.0309,.0265999,.0168998,.0025001,.0518,.0284998,.0105,-.0036001,-.0167003,.016,.0165,.0101999,-.0039001,.0218,.0122,-.0091,-.0173998,,2,.0149,.0101001,.0067,.0063999,.0066998,-.0017,.0054998,.0006995
20jul2004,2004,0,0,.0107143,.0350037,.0500031,.0500031,.0704305,.0286041,0,0,.1155999,.01,.02,.0928,.1155999,.115,.1076999,.0888,.1496,.1231999,.1065998,.0879002,.0544,.1337,.1301,.1151,.0946,.1348,.1108,.0795999,.0738001,,2,-.0181,-.0151,-.0074,-.0058,-.0116,-.0042002,.0083003,-.0194001
21jul2004,2004,0,0,-.0055556,0,-.0050049,-.0099945,.0370591,.0029783,0,0,.0466001,-.01,.01,.0211999,.0466001,.0492001,.0431001,.027,.0749998,.0632,.0462003,.0236001,.0050998,.0575,.0409,.0163,-.0089002,.0226001,-.0053,-.0302,-.0352001,,2,-.0109,.0083001,.0267999,.0359001,.0405999,.0515003,.0538001,.0402999
27jul2004,2004,0,.005,-.01,0,0,0,.0461058,.0049542,.005,.005,.0900002,.01,.01,.0614998,.0900002,.1039,.1175001,.1280003,.1008,.1279998,.1346002,.1401,.1335001,.1131,.1073,.1051999,.1088002,.095,.0973001,.1064999,.1166,,2,-.0230999,-.0033998,.0123,.0191998,.0329998,.0373001,.0336001,.0169001
28jul2004,2004,0,0,0,-.0050049,0,.0049973,-.0206406,.0057557,0,0,-.0340002,0,-.01,-.03,-.0340002,-.0325,-.0249999,-.0087004,-.0372999,-.0349998,-.0236998,-.0051003,.0152998,-.0472,-.0529,-.046,-.0437,-.0754,-.0523,-.0269001,-.0560999,,2,.0132,.0203998,.0209999,.0350001,.0404001,.0286002,.0217998,.0713997
03aug2004,2004,0,.0055357,.0042997,-.0100021,-.0100021,-.0099945,-.0012024,.0029188,.0055357,.0055357,-.0058,-.02,-.01,.0021,-.0058,-.0123999,-.0218999,-.0314002,-.0019002,-.0212998,-.0299997,-.0404,-.0361004,.0033,-.0006,-.0088,-.0193999,-.0032001,-.0134,-.0271001,-.0283,,2,-.0091,-.0118001,-.0130999,-.0120001,-.0180998,-.0165998,-.0132999,-.0078003
04aug2004,2004,0,0,.015,.0050049,.0100021,.0099945,.0119779,.0124933,0,0,.0037,.01,-.01,.0102,.0037,-.0016,-.0032001,.0016003,.0059001,-.0107,-.0109,-.0005002,.0097003,.1325,.0606,.0206001,.033,-.0728999,-.0798,.0041001,.0410001,,2,-.1287999,-.0622001,-.0238001,-.0314,.0622,.0689,-.0046003,-.0312998
10aug2004,2004,1,.0147619,.0155555,.0449982,.0449982,.0400009,.062731,.0313785,.0147619,.0147619,.1005001,-.01,.02,.0879999,.1005001,.0918999,.0716999,.0379,.1285,.0920999,.0599997,.0262003,-.0100999,.1038,.0919999,.0658001,.039,.086,.0514001,.0098,.0256,.062731,1,-.0033,-.0001001,.0059001,-.0011001,.0060999,.0085996,.0164003,-.0356998
11aug2004,2004,0,.0077502,-.01,0,-.0049973,-.0050049,-.0078403,.0039331,.0077502,.0077502,-.0308001,-.06,-.02,-.0321,-.0308001,-.0275998,-.0202999,-.0099998,-.0316999,-.0256999,-.0163999,-.0040002,-.0007,-.0429,-.0416,-.0361,-.0275,-.0427999,-.0351001,-.0221,-.0206001,,2,.0121,.0140002,.0158,.0174999,.0171001,.0187002,.0180998,.0199001
17aug2004,2004,0,-.0110714,-.0047976,-.0050049,-.0100021,-.0099945,-.0187937,-.0001638,-.0110714,-.0110714,-.0545001,-.01,-.02,-.0389,-.0545001,-.0575001,-.0569999,-.0499001,-.0702,-.0671,-.0606,-.0522003,-.0335999,.049,.0263,.0096,.0098,-.0116,-.0221001,-.0055001,.0129998,,2,-.1035001,-.0838001,-.0665998,-.0596998,-.0555,-.0385,-.0467002,-.0465996
18aug2004,2004,0,0,0,-.0049973,-.0099945,0,.0027382,.0035771,0,0,-.0012,.01,-.01,-.021,-.0012,.0151,.0243001,.0201001,-.0237,.0439,.0469,.0289001,.0089998,.0204,.028,.024,.0117999,.048,.0359,.0024002,.0162001,,2,-.0216,-.0128999,.0002999,.0082998,-.0041,.011,.0265,-.0072002
24aug2004,2004,0,0,-.0067391,-.0100021,-.0149994,-.0200043,.0092226,-.0019197,0,0,-.0004001,0,0,.0172999,-.0004001,-.0030999,-.0009999,.0028,-.0123,-.0150001,-.0031002,.0054998,.0054002,.0214,.0266,.0249,.0157,.0399001,.0327001,.0130999,.0068998,,2,-.0218,-.0297,-.0259001,-.0129001,-.0549002,-.0358002,-.0076001,-.0014997
25aug2004,2004,0,0,0,.0100021,.0149994,.0199966,.0088463,.0127832,0,0,.0118001,0,-.01,.0144,.0118001,.0047998,-.0072999,-.0239997,.02,-.0012,-.0163,-.0327997,-.0436001,.0645,.0504,.0268999,.0039001,.0367,.0091,-.0200999,-.0094998,,2,-.0527,-.0455999,-.0342,-.0279,-.0379,-.0253999,-.0126998,-.0341003
31aug2004,2004,0,0,0,.0049973,.0100021,.0099945,-.0205013,.0097936,0,0,-.0503001,-.02,-.04,-.0345999,-.0503001,-.0615001,-.0758002,-.0637999,-.0531001,-.0761001,-.0908999,-.0967002,-.0020003,-.0469,-.0493,-.0548,-.0637,-.0511,-.0573,-.0676999,-.0737998,,2,-.0034001,-.0121999,-.0210001,-.0001001,-.0250001,-.0336,-.0290003,.0717995
01sep2004,2004,0,0,0,-.0050049,.0050049,.0050049,-.005229,.0065247,0,0,-.0072,-.01,0,-.0005001,-.0072,-.0102,-.0105,-.0040998,-.0098999,-.0163999,-.0151999,-.006,.0067,-.0286,-.0262,-.0168999,.0023,-.0268,-.0153,.0084,.0251,,2,.0214,.016,.0064001,-.0063999,.0104002,.0001001,-.0144,-.0184
07sep2004,2004,0,0,0,0,.0050049,-.0050049,-.0077841,.006159,0,0,-.0223,.01,.04,-.0130999,-.0223,-.0324001,-.0447001,-.046,-.0197999,-.0432,-.0593998,-.0622001,-.0362997,-.0244,-.0208,-.0209,-.0288,-.0132,-.015,-.0276999,-.0374999,,2,.0021,-.0116,-.0237999,-.0172,-.03,-.0443999,-.0345001,.0012002
08sep2004,2004,0,.0068182,-.005,-.0199966,-.0250015,-.0300064,-.0545399,-.0053162,.0068182,.0068182,-.0827999,-.01,-.03,-.0630002,-.0827999,-.0876999,-.0842998,-.0749002,-.095,-.1034,-.0912001,-.0699,-.0648999,-.0376,-.0423,-.0453,-.0418999,-.05,-.0519999,-.0467,-.0329001,,2,-.0451999,-.0454001,-.039,-.033,-.0534,-.0392002,-.0232,-.0319998
14sep2004,2004,0,.009375,0,-.0049973,-.0100021,-.0100021,-.0168384,.0036222,.009375,.009375,-.0283,0,-.01,-.0183001,-.0283,-.0293999,-.0235,-.0131998,-.0358999,-.0369999,-.0255001,-.0065999,-.0033998,-.0106,-.0154999,-.0160999,-.0087,-.026,-.0236,-.01,.0012999,,2,-.0177002,-.0138998,-.0074,-.0044999,-.0109999,-.0019001,.0034001,-.0046997
15sep2004,2004,0,-.01,.0055172,0,.0049973,.0100021,.0299483,.0076621,-.01,-.01,.0351999,.01,0,.0267,.0351999,.0374999,.0355999,.0302997,.0404,.0446,.0391002,.0276999,.0254998,.0375,.0487,.0538,.0437,.0695,.0703,.0508001,.0259001,,2,-.0023,-.0112002,-.0181999,-.0134001,-.0249,-.0311998,-.0231001,-.0004003
21sep2004,2004,1,0,0,-.0149994,-.0100021,-.0149994,.0352494,-.0002209,0,0,.0355,-.01,.01,.0317001,.0355,.0290999,.0067,-.0351,.0434999,.0302999,.0014999,-.0516,-.0820999,.0462,.0507,.0321001,-.0023,.0755,.0406001,-.0249,-.0249999,.0352494,1,-.0107,-.0216,-.0254002,-.0328002,-.0452001,-.0391002,-.0267,-.0571001
22sep2004,2004,0,0,.0068182,.0100021,.0099945,.0149994,.0092226,.0125953,0,0,-.0074,-.01,0,.0047998,-.0074,-.0178001,-.0335,-.0552001,-.0083001,-.0301001,-.0461998,-.0657001,-.0841002,-.0263,-.0306,-.0395,-.0524,-.0334001,-.0443001,-.0594001,-.0676,,2,.0189002,.0128002,.006,-.0028,.0033,-.0018997,-.0063,-.0165002
28sep2004,2004,0,0,-.01,0,0,.0049973,-.0012024,.0048859,0,0,-.0250001,-.02,-.01,-.0267,-.0250001,-.0177,-.0013001,.0213003,-.0304,-.0137999,.0073001,.0353999,.0439,-.0465,-.0473,-.0398999,-.0206,-.0535,-.0429,-.0158,.0007999,,2,.0215001,.0296001,.0386,.0419002,.0397001,.0502001,.0511999,.0431001
29sep2004,2004,0,0,-.0107143,-.0100021,-.0100021,-.0100021,.0356802,-.0005742,0,0,.0819001,0,0,.0566001,.0819001,.0876999,.0848,.0801001,.0996001,.1064999,.0913999,.0741,.0770001,.0796,.0637,.0546,.0649999,.0359,.0312001,.0540001,.0809,,2,.0023,.0239999,.0302,.0151,.0705999,.0601999,.0200999,-.0038998
05oct2004,2004,0,0,0,0,0,.0050049,-.0057609,.0066857,0,0,.0071001,0,-.01,.0114999,.0071001,.0021,-.0025001,.0007,.0087001,-.0036001,-.0102,-.0062003,.0091,-.0366,-.0327,-.0274,-.0213,-.028,-.0226001,-.0167999,-.0155001,,2,.0437,.0348001,.0249002,.0220001,.0243999,.0124,.0105996,.0246
06oct2004,2004,0,.0062,0,.0200043,.0250015,.0299988,.0335993,.0183547,.0062,.0062,.0518999,0,.01,.0366001,.0518999,.0576,.0577002,.0486999,.0595999,.0707002,.0658,.0501003,.033,.0474,.0612,.0719,.0627999,.0832,.0922,.0792999,.0371001,,2,.0045002,-.0036001,-.0142002,-.0141001,-.0124998,-.0264001,-.0291996,-.0041001
12oct2004,2004,0,0,.0050001,.0100021,.0100021,.0100021,-.0147575,.0116231,0,0,-.0414999,.01,.01,-.0317001,-.0414999,-.0404,-.0347002,-.0351,-.0520999,-.0458999,-.0319002,-.0251002,-.0422001,-.0045,-.0174,-.0310999,-.0345,-.0355,-.0486001,-.0511999,-.0239999,,2,-.0369999,-.023,-.0036001,-.0006001,-.0103999,.0166999,.0260997,-.0182002
13oct2004,2004,0,0,.0050001,.0100021,.0100021,.0050049,-.0145273,.0109767,0,0,-.0377002,0,-.02,-.0253999,-.0377002,-.0395,-.0339999,-.0219998,-.0469999,-.0487001,-.0365,-.0174999,-.0050001,-.0521,-.0466,-.0374,-.0223,-.0404,-.0310999,-.0172,-.0001001,,2,.0144,.0071001,.0034001,.0003002,-.0083001,-.0054001,-.0002999,-.0049
19oct2004,2004,0,0,0,0,0,0,.0169119,.0060384,0,0,.0195,.01,0,.0251999,.0195,.0169001,.0127001,-.0002999,.0165,.0123999,.0105,.0009003,-.0232,.002,.0012,-.0007,-.0036999,.0005,-.0016,-.0052001,-.0069001,,2,.0175002,.0157001,.0133998,.0034001,.0118999,.0121,.0061004,-.0163
20oct2004,2004,0,0,.0064582,0,-.0100021,-.0100021,-.0111035,.0043715,0,0,-.0444,0,-.01,-.0182998,-.0444,-.0567999,-.0647001,-.0667,-.0550001,-.0797,-.0811,-.0721002,-.0682001,-.0915,-.0856,-.0723,-.0474,-.081,-.0662,-.0397,-.0142999,,2,.0470998,.0288,.0076001,-.0193,.0013,-.0149,-.0324001,-.0539002
26oct2004,2004,0,0,0,-.0050049,0,-.0049973,.0123526,.0044629,0,0,.0103998,.01,0,.0072999,.0103998,.0125999,.0153,.0159001,.0111001,.0156999,.0181,.0193,.0122004,.0012,-.007,-.0105,.0079,-.0211,-.0235001,-.0049,.0508001,,2,.0091999,.0195999,.0258,.0079999,.0367998,.0416001,.0242,-.0385997
27oct2004,2004,0,-.005,.0132355,.0200043,.0250015,.0250015,.0657381,.0184883,-.005,-.005,.0971,.01,.03,.0653999,.0971,.1080999,.1085,.0983996,.1136,.1345,.1239002,.0969,.0874,.1042,.0979,.0912,.0895,.0893,.0827,.0813,.0937998,,2,-.0070999,.0102,.0173001,.0088999,.0452,.0412002,.0156,-.0063999
02nov2004,2004,0,0,-.0140912,0,-.0049973,-.0050049,.0111265,.0020894,0,0,-.0176001,-.02,-.01,-.0123999,-.0176001,-.0194001,-.0184,-.0117998,-.0202,-.0239999,-.0214,-.0121999,-.0009999,-.0762,-.0699,-.0609,-.0523,-.0621,-.0529001,-.0437,-.0479999,,2,.0586002,.0504999,.0425,.0404999,.0381001,.0315001,.0315001,.0469999
03nov2004,2004,0,0,-.0155004,-.0200043,-.0250015,-.0299988,-.0084943,-.00818,0,0,-.0042,-.01,-.01,.0042,-.0042,-.0082998,-.0102,-.0079002,-.0072999,-.0158999,-.0161002,-.0096998,-.0055003,-.0233,-.0215,-.0198,-.0216,-.0191,-.0173,-.0178,-.0300002,,2,.0191,.0132,.0095999,.0137,.0032001,.0011998,.0081002,.0244999
09nov2004,2004,0,.0071429,0,0,0,0,.0071417,.0070593,.0071429,.0071429,.0055001,.01,-.01,-.0016,.0055001,.0049,.0002,-.0016999,.0128,.0089998,-.0012,-.0099001,.0062003,.0509,.0443,.0334,.0154001,.037,.0259,.0093,-.0103998,,2,-.0454001,-.0394001,-.0332,-.0170999,-.0280002,-.0271,-.0192001,.0166001
10nov2004,2004,1,0,.0091179,-.0200043,-.0400009,-.0499954,.0296948,-.0086397,0,0,.0230999,0,0,.0204,.0230999,.0216,.0214999,.0303998,.0295,.0214,.0172,.0279002,.0418,.0309,.0275,.0225,.0172,.0234,.0183001,.0128,.0133998,.0296948,1,-.0077999,-.0058999,-.0009999,.0132,-.002,-.0011001,.0151002,.0284002
16nov2004,2004,0,0,-.0055356,.0049973,0,-.0049973,.0255734,.0053239,0,0,-.0044999,.02,.02,.0387001,-.0044999,.0168002,.0623,.0089998,-.0699,.0023,.1071,.1120996,-.1633,.0172,.0174,.0171,.0133001,.0179,.0175999,.0150001,.0035,,2,-.0217001,-.0006001,.0452001,-.0042999,-.0156,.0895001,.0970995,-.1668
17nov2004,2004,0,0,0,-.0050049,-.0049973,0,-.0245269,.0043425,0,0,-.0712001,-.01,-.03,-.0567,-.0712001,-.0753,-.0771,-.0737,-.0867,-.0847001,-.0822001,-.0770998,-.0640998,-.0625,-.059,-.0539,-.0478001,-.0548,-.0496999,-.0436,-.0420001,,2,-.0086999,-.0163,-.0232,-.0259001,-.0299001,-.0325001,-.0334998,-.0220997
23nov2004,2004,0,.0049999,.0050002,.0099945,.0100021,.0099945,.0123526,.0123353,.0049999,.0049999,.0244,-.01,-.02,.0197001,.0244,.0249,.0211,.0083003,.0274,.0286,.0228,.0083003,-.0144,.0378,.039,.0405,.0403,.0407,.0423,.0429,.0358999,,2,-.0134001,-.0141001,-.0194001,-.0320001,-.0121,-.0195,-.0345997,-.0502999
24nov2004,2004,0,-.0049999,.0027499,0,.0050049,.0050049,.013127,.0072337,-.0049999,-.0049999,.0362999,-.01,-.01,.0245001,.0362999,.0342,.0219998,.0040998,.0495999,.0411,.0193999,-.0076003,-.0139999,.0052,.0026,-.0015,-.007,-.0005,-.0047001,-.0101,-.0132,,2,.0311,.0316,.0235,.0111001,.0416,.0240999,.0024997,-.0007999
30nov2004,2004,0,0,0,0,.0100021,.0049973,-.0057609,.0082196,0,0,-.04,0,-.02,-.0381,-.04,-.0332,-.0102,.0342999,-.0462999,-.0332,-.0047998,.0500998,.0874,-.0559,-.0385,-.0109,.0273,-.0181,.01,.0472,.0721002,,2,.0158999,.0053,.0007,.007,-.0151,-.0147998,.0028999,.0152998
01dec2004,2004,0,0,.0119234,.0100021,.0200043,.0199966,.0050615,.015696,0,0,-.0135999,-.01,-.04,-.0058,-.0135999,-.0069001,.0072999,.0128999,-.0299001,-.0077,.0186999,.0309,.0103002,.0432,.0383,.0308,.0222,.0323,.0247,.0158999,.0144,,2,-.0567999,-.0452001,-.0235,-.0093,-.04,-.0060002,.0150001,-.0040998
07dec2004,2004,0,0,0,0,-.0049973,-.0049973,.0114369,.0046252,0,0,.0226002,0,-.01,.0161002,.0226002,.0174999,.0036001,-.0095,.0346,.0191998,-.0039999,-.0247998,-.0181003,.0247,.0185,.0085,-.0059,.0113,.0010999,-.0128999,-.0238001,,2,-.0021,-.0009999,-.0049,-.0036001,.0078998,-.0050999,-.0118999,.0056999
08dec2004,2004,0,.006739,0,0,0,0,-.0015295,.0070016,.006739,.006739,-.0451,-.01,-.01,-.0173001,-.0451,-.0636001,-.0844002,-.1047997,-.0508001,-.0902998,-.1085999,-.1195002,-.1315999,-.0449,-.0535,-.0665,-.0817,-.0638,-.0771,-.0929,-.0943999,,2,-.0002,-.0100999,-.0179,-.0230999,-.0264998,-.0314999,-.0266001,-.0372
