date,n1y_neut,n2y_neut,n3y_neut,n4y_neut,n5y_neut,n6y_neut,n7y_neut,n8y_neut,n9y_neut,n10y_neut,n11y_neut
10/8/1999,5.222626442,4.977725229,4.708932246,4.461360136,4.241090375,4.047052165,3.876610432,3.726898806,3.59521321,3.4791296,3.376525167
10/12/1999,5.244511981,4.999531069,4.729310662,4.480087806,4.258231561,4.062744605,3.89100466,3.740138598,3.607429251,3.490438035,3.38702807
10/13/1999,5.30946379,5.085391579,4.816265955,4.562905461,4.335556098,4.134421927,3.9573053,3.801481538,3.664270076,3.543221099,3.436166453
10/14/1999,5.343227751,5.13013397,4.861385909,4.605744547,4.375458423,4.171340886,3.991404295,3.832993621,3.693442097,3.570290454,3.461351802
10/15/1999,5.252347152,5.023356536,4.756729772,4.507513393,4.284497483,4.087467465,3.914102764,3.761657139,3.627466563,3.509111672,3.404458558
10/18/1999,5.283517431,5.056109761,4.787854522,4.536334359,4.310989236,4.111784891,3.936448312,3.782236229,3.646471482,3.526716225,3.420817146
10/19/1999,5.340821603,5.125798833,4.856845131,4.601376584,4.371366889,4.167545262,3.987894179,3.829747931,3.690436743,3.567501574,3.458757117
10/20/1999,5.293785287,5.051561679,4.778577898,4.525562173,4.299916734,4.100921745,3.926021027,3.772338385,3.637129928,3.517923489,3.41254839
10/21/1999,5.272509663,5.023750023,4.750695712,4.499168415,4.275373878,4.078238193,3.905085369,3.753001027,3.619235327,3.501323386,3.397106931
10/22/1999,5.303484624,5.059288225,4.785266558,4.531503674,4.305257664,4.105759898,3.93042986,3.776376356,3.640845026,3.521355818,3.415731836
10/25/1999,5.33074823,5.086492425,4.810638663,4.554785649,4.326545242,4.125233483,3.948282164,3.792789626,3.655983961,3.535366231,3.428741515
10/26/1999,5.355109698,5.108745431,4.83088513,4.573182477,4.343287744,4.140512399,3.962270887,3.805641661,3.667833615,3.546330343,3.438921468
10/27/1999,5.345722338,5.104492293,4.828564975,4.571777398,4.342391315,4.139923788,3.961878108,3.805377546,3.667655902,3.546211546,3.43884328
10/28/1999,5.308479466,5.05713769,4.78112771,4.52683298,4.300562963,4.101236004,3.926149784,3.772360479,3.637089951,3.517847558,3.412452176
11/1/1999,5.26840127,5.014706439,4.740619304,4.489229526,4.265947073,4.069430041,3.896902837,3.745412101,3.612193711,3.494779316,3.391012011
11/2/1999,5.267724854,5.003278294,4.726679088,4.475051057,4.252276185,4.056522362,3.884825455,3.734152622,3.60170596,3.485004223,3.381887581
11/3/1999,5.27011308,5.012748892,4.737837587,4.48631639,4.263123256,4.06676885,3.894423101,3.743110917,3.610059601,3.492797922,3.389168628
11/4/1999,5.235465511,4.975352161,4.702133815,4.453226009,4.232712303,4.038867713,3.868798935,3.719525109,3.588288366,3.472639109,3.37044293
11/5/1999,5.222913975,4.959124498,4.685790379,4.43770465,4.218248799,4.025479956,3.856429143,3.708090116,3.577699735,3.462811566,3.361297776
11/8/1999,5.253435808,4.986103341,4.709930999,4.459435722,4.237907548,4.043345715,3.872736948,3.723039096,3.591459281,3.475526209,3.373091161
11/9/1999,5.288882251,5.020086914,4.741247609,4.488027839,4.263982887,4.067164036,3.89455281,3.743085104,3.609942073,3.492626967,3.388967748
11/10/1999,5.338800164,5.071762898,4.790143668,4.533226116,4.305493274,4.105250082,3.92954138,3.775302778,3.639692492,3.520183632,3.414573144
11/12/1999,5.295661039,5.017919136,4.736526638,4.482564939,4.258416364,4.061749769,3.88939494,3.738220071,3.60537434,3.488345763,3.384955406
11/15/1999,5.322722482,5.045993247,4.763046287,4.50705175,4.280888201,4.082356485,3.908317903,3.755638903,3.62145526,3.503238035,3.398791084
11/16/1999,5.369498712,5.085559819,4.797709261,4.537891969,4.308581157,4.107395644,3.931089801,3.776456703,3.640577457,3.520880511,3.415135625
11/17/1999,5.407831621,5.143337297,4.857854785,4.595804999,4.362957007,4.157966432,3.977965121,3.819887687,3.680860113,3.558313424,3.450001366
11/18/1999,5.393047663,5.131430781,4.84768208,4.58687595,4.355003126,4.150811587,3.971480696,3.813974133,3.67543774,3.553317084,3.445377029
11/19/1999,5.409632488,5.152546829,4.868722657,4.606746462,4.373456962,4.167854239,3.987202077,3.828490138,3.688867295,3.565772824,3.456961788
11/22/1999,5.431878112,5.174279835,4.88888827,4.625214612,4.390326424,4.183277611,4.001336646,3.841482625,3.700849411,3.57686074,3.467257087
11/23/1999,5.432326135,5.173109954,4.887316938,4.623573058,4.38872501,4.181756268,3.999908061,3.840147829,3.699604315,3.575699134,3.466172086
11/24/1999,5.43259755,5.161479314,4.872687001,4.608501137,4.374078891,4.16785256,3.986846548,3.827933815,3.688200774,3.565051104,3.456218668
11/26/1999,5.463089342,5.194272844,4.90405797,4.637628507,4.400888233,4.192479867,4.009486875,3.848790121,3.707465107,3.582898033,3.472803774
11/29/1999,5.500496439,5.233775446,4.941622043,4.672414784,4.432857028,4.22181698,4.036437886,3.87360464,3.730376735,3.604117757,3.492518856
11/30/1999,5.464581263,5.188091504,4.895955512,4.629200777,4.392668956,4.184664914,4.002140077,3.841917918,3.701048223,3.576906214,3.467203014
12/1/1999,5.491881699,5.226883423,4.935805613,4.667350944,4.428374195,4.217804159,4.032815137,3.87031098,3.727364022,3.601347133,3.489958462
12/2/1999,5.514239694,5.250099077,4.957766939,4.687641324,4.446999595,4.234885389,4.048501185,3.884750209,3.740694034,3.61369162,3.501426909
12/3/1999,5.445050853,5.17201203,4.882035906,4.616886549,4.3816466,4.174718331,3.993105673,3.833665904,3.693472897,3.569920085,3.460732861
12/6/1999,5.445340205,5.166478203,4.875054241,4.60970055,4.374674491,4.168109805,3.986905846,3.827874971,3.688071324,3.564880256,3.456024728
12/7/1999,5.420698783,5.13487035,4.843392056,4.579715964,4.346781118,4.142320606,3.963097039,3.805878687,3.667712348,3.545991192,3.438451943
12/8/1999,5.436705133,5.15179551,4.859458886,4.594571983,4.360416921,4.154821326,3.974571722,3.81643686,3.677455789,3.555011373,3.446829743
12/9/1999,5.427052466,5.140757112,4.848667422,4.584439851,4.351027096,4.14615568,3.966578772,3.80905567,3.670625401,3.548674611,3.440934612
12/10/1999,5.405390977,5.106320393,4.812479037,4.549475843,4.31814724,4.11555182,3.938198451,3.782753767,3.646226281,3.52599939,3.419813216
12/13/1999,5.449597266,5.145691769,4.847758006,4.581238199,4.346875033,4.14165188,3.9620154,3.804580258,3.666311376,3.544555525,3.437022008
12/14/1999,5.541533107,5.248165409,4.946810836,4.673649381,4.432162332,4.220131409,4.0342462,3.871173404,3.727857624,3.601598209,3.490048912
12/15/1999,5.527794005,5.223371432,4.920027972,4.647433205,4.407306593,4.196863646,4.012578042,3.851028156,3.709124097,3.584155341,3.473777387
12/16/1999,5.566520091,5.263794283,4.958269309,4.682738531,4.43968693,4.226535699,4.039807645,3.876078846,3.732239343,3.605553278,3.493650543
12/17/1999,5.578345518,5.268894936,4.960941569,4.684289483,4.44063456,4.227129234,4.040182145,3.876313185,3.732381955,3.605634971,3.493691418
12/20/1999,5.622908668,5.311077759,4.999705583,4.719634968,4.472842001,4.256531766,4.067101292,3.901040578,3.755175533,3.62672024,3.513264452
12/21/1999,5.620072694,5.313033786,5.002947461,4.723195869,4.476390371,4.259940546,4.070323346,3.904063631,3.758003207,3.629363288,3.515736476
12/22/1999,5.645915034,5.352388338,5.043890439,4.762585477,4.513350426,4.294297363,4.102157336,3.933549616,3.785345237,3.654766262,3.539393777
12/23/1999,5.63604558,5.349755647,5.043615903,4.763248197,4.514419363,4.295536481,4.103451173,3.934839134,3.786600116,3.655971583,3.540543133
12/27/1999,5.617818724,5.333137599,5.028519223,4.749544218,4.501956792,4.284169717,4.093048788,3.925285292,3.777793792,3.647825101,3.532980562
12/28/1999,5.627586898,5.352415498,5.049494686,4.770084933,4.52141021,4.302354453,4.109960076,3.940988858,3.792381793,3.661396383,3.545631585
12/29/1999,5.595207612,5.325104441,5.025426605,4.748565681,4.502013062,4.284763339,4.09392371,3.926300906,3.778869945,3.648915294,3.534057825
12/30/1999,5.577165859,5.303901428,5.004653025,4.729072772,4.483966141,4.268124769,4.078590339,3.912151793,3.765784885,3.636782119,3.522774961
12/31/1999,5.648097636,5.376967072,5.073633622,4.792759285,4.542409709,4.321716724,4.127803034,3.957452648,3.807606286,3.675512291,3.558757336
1/3/2000,5.77794652,5.515449624,5.205662304,4.915164509,4.654984412,4.425079406,4.222796732,4.04494255,3.888406079,3.750359144,3.628306912
1/4/2000,5.686884422,5.418051732,5.112689024,4.828914462,4.575632479,4.352203751,4.155810749,3.983240778,3.831417583,3.697565895,3.579247712
1/5/2000,5.780742461,5.537885859,5.232771432,4.94270101,4.68154435,4.450175785,4.246298096,4.066869016,3.908843194,3.76941813,3.646105455
1/6/2000,5.741153453,5.488958584,5.183958986,4.896479493,4.638514594,4.410355799,4.209503784,4.032849507,3.87733526,3.740169099,3.618882465
1/7/2000,5.719298868,5.461088163,5.156005952,4.869973115,4.613830423,4.387513871,4.188401129,4.013342366,3.859271988,3.723403939,3.603281093
1/10/2000,5.775631842,5.522521776,5.214890451,4.924676529,4.664188131,4.433773146,4.230925917,4.052513536,3.895450623,3.756918474,3.634424279
1/11/2000,5.830114203,5.586884305,5.278077933,4.984014479,4.719141481,4.484444386,4.277624313,4.095605462,3.935301465,3.793869662,3.668785204
1/12/2000,5.841987541,5.597981098,5.288113318,4.99307988,4.72734793,4.49189926,4.284423654,4.101832741,3.941028435,3.799157758,3.673686993
1/13/2000,5.79318672,5.539055085,5.229982639,4.938399147,4.676672945,4.445159442,4.241343578,4.062078522,3.904264602,3.765069846,3.641989631
1/14/2000,5.827949944,5.579496307,5.269444333,4.97534724,4.710830997,4.476619321,4.27031322,4.08879495,3.928960613,3.787961192,3.663270814
1/18/2000,5.848780326,5.607833224,5.298126823,5.002601124,4.736216436,4.500100908,4.291994431,4.108825154,3.947498257,3.805158581,3.679268083
1/19/2000,5.838925457,5.60235133,5.294285908,4.999603337,4.733741921,4.497987724,4.290148165,4.107185356,3.946023549,3.803819189,3.678041756
1/20/2000,5.872364915,5.64593455,5.338197044,5.041315262,4.772622281,4.53398641,4.323417836,4.137947222,3.974513492,3.830265065,3.702654136
1/21/2000,5.881689771,5.658130619,5.350645325,5.053256563,4.783836218,4.544429605,4.333113484,4.146944413,3.982870015,3.838039589,3.709902612
1/24/2000,5.870380195,5.636462517,5.327132953,5.030257937,4.762072579,4.5240978,4.314214503,4.129401681,3.966578318,3.822886891,3.695780016
1/25/2000,5.858563824,5.623388519,5.314684873,5.018763338,4.751541238,4.514459921,4.305381238,4.1212845,3.959095571,3.815965696,3.689356314
1/26/2000,5.901631,5.67663485,5.367349077,5.068339664,4.797503865,4.556863454,4.344470655,4.157359995,3.992459919,3.84690325,3.718125407
1/27/2000,5.984800594,5.773799153,5.462237779,5.157222352,4.879704407,4.63259369,4.414223611,4.221700576,4.051944399,3.902048057,3.769396689
1/28/2000,6.073460361,5.873570076,5.558704557,5.247198213,4.962727123,4.708977285,4.484516608,4.286500791,4.111828933,3.957547196,3.820986193
1/31/2000,6.126065189,5.927254356,5.609300005,5.293893726,5.005578664,4.748276372,4.520609925,4.319730147,4.142510216,3.985964021,3.847389537
2/1/2000,6.109271446,5.905626563,5.587508956,5.273180775,4.986259307,4.730378706,4.504061118,4.304422699,4.128328727,3.972796579,3.835132427
2/2/2000,6.119233818,5.908615846,5.587938967,5.272537268,4.985119596,4.72901054,4.502601921,4.30294662,4.126876378,3.971389801,3.833782202
2/3/2000,6.047465653,5.823045679,5.503862816,5.193589363,4.912022075,4.661625693,4.440514537,4.245665537,4.073912415,3.922286389,3.788126038
2/4/2000,6.12269727,5.90876019,5.586835766,5.270943418,4.983341649,4.727189027,4.500806185,4.301211308,4.125217858,3.969814385,3.832290588
2/7/2000,6.177427365,5.982653025,5.661774221,5.342282618,5.049894173,4.788829399,4.557779925,4.353890941,4.174005104,4.015098934,3.874433221
2/8/2000,6.184141619,5.99182273,5.67082447,5.350745545,5.057693657,4.795989082,4.564352928,4.359936827,4.179581468,4.020258407,3.879222662
2/9/2000,6.136179886,5.933206015,5.612931282,5.296252788,5.007160051,4.749352471,4.521346639,4.32023435,4.142853109,3.986194082,3.847540264
2/10/2000,6.102775093,5.899624818,5.581687135,5.267634372,4.981023539,4.725462293,4.499458157,4.300118958,4.124305575,3.969033483,3.831608507
2/11/2000,6.079030148,5.867434527,5.548991119,5.236484605,4.951949454,4.698524712,4.474553504,4.277086841,4.102972026,3.94922926,3.813176646
2/14/2000,6.057835079,5.836155888,5.51654938,5.205293901,4.922690232,4.671329727,4.449357023,4.253749521,4.081331904,3.929123944,3.79445298
2/15/2000,6.093411787,5.889697607,5.572161307,5.258769557,4.972856512,4.717957385,4.492558166,4.29376286,4.118435093,3.963595429,3.826555395
2/16/2000,6.082593753,5.875249138,5.557716343,5.245134875,4.960208605,4.70629094,4.481808182,4.283846632,4.109268439,3.955099122,3.818657478
2/17/2000,6.156460417,5.956618698,5.635916438,5.317870582,5.027214906,4.767873915,4.538439233,4.336024895,4.157469681,3.999757436,3.86016058
2/18/2000,6.138121244,5.928326706,5.606484004,5.289587152,5.000712712,4.743270425,4.515668154,4.314953379,4.13794558,3.981629514,3.843287089
2/22/2000,6.076851194,5.844384776,5.521178834,5.208335464,4.924901807,4.673054524,4.450770978,4.254951123,4.082380194,3.930056393,3.795294578
2/23/2000,6.169905607,5.961845192,5.638370042,5.31913435,5.027890456,4.768232394,4.538617473,4.336097242,4.157478641,3.999728213,3.860108524
2/24/2000,6.08115869,5.846912519,5.523181126,5.210055824,4.926430026,4.674435218,4.452030782,4.256108225,4.083448233,3.931046247,3.796215253
2/25/2000,5.992629676,5.74140141,5.41959739,5.11281103,4.836388202,4.591420728,4.375532384,4.185522831,4.018175396,3.870525404,3.739938748
2/28/2000,6.01480007,5.766648087,5.444056326,5.135627979,4.857435477,4.610776764,4.393337567,4.201930505,4.033333487,3.884569644,3.752990726
2/29/2000,6.089767488,5.862469029,5.539776568,5.226144911,4.941568775,4.688521124,4.465084871,4.268197883,4.094655951,3.941456098,3.805907017
3/1/2000,6.06335629,5.827986381,5.505180107,5.193382953,4.911100956,4.660361307,4.439095787,4.244193992,4.072444026,3.920851874,3.786741638
3/2/2000,6.097339573,5.876801374,5.555260179,5.241273938,4.955887407,4.701904415,4.477532128,4.279758152,4.105396949,3.95145022,3.815224872
3/3/2000,6.113390597,5.899793658,5.578954288,5.264007638,4.977201157,4.721713741,4.495888637,4.296763979,4.121169634,3.966107323,3.828877239
3/6/2000,6.145529997,5.935339468,5.613159947,5.295832823,5.006518732,4.748654915,4.520659594,4.319583797,4.142247282,3.985633443,3.847022035
3/7/2000,6.080434248,5.860417332,5.540362365,5.227824753,4.943730388,4.690877669,4.467489069,4.270571211,4.096956719,3.94366336,3.808011829
3/8/2000,6.075287354,5.837396647,5.513361864,5.20068681,4.917696574,4.666359494,4.444579539,4.249229838,4.077087187,3.925149046,3.790732728
3/9/2000,6.06392522,5.825945969,5.502749377,5.19101294,4.908902435,4.658353659,4.437269477,4.242530847,4.070924541,3.919457847,3.785456988
3/10/2000,6.120710985,5.883674831,5.557017471,5.241019078,4.954742553,4.700360405,4.475826589,4.278012236,4.103673516,3.949781334,3.813625772
3/13/2000,6.101422474,5.854497798,5.526821039,5.212050882,4.927614349,4.675179732,4.452521072,4.256444511,4.083687681,3.931222859,3.79634995
3/14/2000,6.088567031,5.833493398,5.50473863,5.190741267,4.907601635,4.6565748,4.435285666,4.240485015,4.068893147,3.917481448,3.783556045
3/15/2000,6.113227829,5.855601859,5.524448961,5.208411078,4.923532203,4.671012681,4.448435366,4.252517618,4.079952606,3.92768944,3.793015838
3/16/2000,6.096394431,5.832142041,5.500453008,5.185478409,4.902089458,4.651122713,4.430031745,4.235487907,4.064172053,3.913035421,3.779373947
3/17/2000,6.121807629,5.851169118,5.516173846,5.199027872,4.914024652,4.661779615,4.439640541,4.24421857,4.072156004,3.920377355,3.786159005
3/20/2000,6.140229342,5.869643998,5.533418166,5.214860652,4.928507602,4.675033056,4.451793925,4.255394749,4.082466255,3.929920355,3.79502134
3/21/2000,6.152626502,5.883041674,5.546214086,5.226737081,4.939442226,4.685082755,4.461037629,4.263914152,4.090338647,3.937216082,3.801803209
3/22/2000,6.093761802,5.802659884,5.46436832,5.148658779,4.866495258,4.617444631,4.398466331,4.206019846,4.036693598,3.887401679,3.755429715
3/23/2000,6.129033634,5.840233398,5.500185477,5.181881586,4.897071108,4.645537655,4.424300435,4.229825543,4.058688377,3.90778315,3.77437409
3/24/2000,6.23460272,5.970345003,5.629322534,5.303744677,5.010244399,4.750079433,4.520764598,4.318918616,4.141134101,3.98426717,3.845522886
3/27/2000,6.24239797,5.983246133,5.642885884,5.316832086,5.022536528,4.761508679,4.531354236,4.32872576,4.150226526,3.992713264,3.853387291
3/28/2000,6.198006298,5.925075474,5.58442167,5.261403884,4.970946777,4.713796998,4.487299059,4.288020286,4.112548571,3.957754194,3.820863441
3/29/2000,6.188519473,5.910620177,5.569417853,5.246992104,4.957439192,4.701251512,4.475682462,4.277266062,4.102580351,3.948495875,3.812243531
3/30/2000,6.133391797,5.84565096,5.505759785,5.187287692,4.902197817,4.650351088,4.428799075,4.234022492,4.0626032,3.911437786,3.777790714
3/31/2000,6.14504981,5.855262493,5.514114856,5.19471018,4.90886791,4.656390954,4.434300942,4.239059892,4.06723651,3.915717434,3.781759277
4/3/2000,6.097397578,5.804715183,5.466095511,5.150292264,4.86808106,4.618984481,4.399952861,4.207446087,4.038055211,3.888696986,3.756659141
4/4/2000,5.952606418,5.630456325,5.294319608,4.988701716,4.718282297,4.480769757,4.272518243,4.089815573,3.929246436,3.787787579,3.662810837
4/5/2000,5.969392553,5.6432064,5.304916442,4.997851474,4.726342032,4.487961342,4.278996673,4.09569655,3.934619894,3.792725302,3.667371193
4/6/2000,6.017124186,5.7087411,5.371429434,5.061151673,4.785373804,4.542617965,4.329500968,4.142383195,3.977848478,3.832843872,3.704701462
4/7/2000,6.029913182,5.716046942,5.376496482,5.065049512,4.788550805,4.545302538,4.331826166,4.144433831,3.979682191,3.834501743,3.706213871
4/10/2000,5.950074259,5.611564905,5.271453894,4.965425132,4.695794637,4.459494717,4.252575899,4.071195307,3.911880382,3.771584756,3.64767379
4/11/2000,5.972354018,5.645211172,5.306468877,4.99912562,4.727420785,4.488893902,4.279815632,4.096424895,3.935274506,3.793318935,3.667913699
4/12/2000,6.01615716,5.719558842,5.385443643,5.075731179,4.799607168,4.556165505,4.342249071,4.154317456,3.98899954,3.843262008,3.714444005
4/13/2000,6.024520044,5.726261628,5.391291249,5.08097024,4.80435564,4.560498042,4.346221016,4.157973317,3.992376586,3.846392089,3.71735462
