Mnemonic,EDE2C.D7,EDB3C.D7,EDE3C.D7,EDB4C.D7,EDE4C.D7,EDB5C.D7,EDE5C.D7,EDB6C.D7,EDE6C.D7,EDB1C.D7,EDE1C.D7
11/26/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/27/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/28/2005,95.29,95.23,95.23,95.27,95.27,95.31,95.31,95.36,95.36,95.51,95.51
11/29/2005,95.25,95.15,95.15,95.18,95.18,95.23,95.23,95.27,95.27,95.51,95.51
11/30/2005,95.22,95.12,95.12,95.14,95.14,95.19,95.19,95.23,95.23,95.51,95.51
12/1/2005,95.19,95.10,95.08,95.15,95.10,95.19,95.15,95.18,95.19,95.19,95.50
12/2/2005,95.21,95.11,95.09,95.15,95.11,95.18,95.15,95.18,95.18,95.21,95.50
12/3/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/4/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/5/2005,95.20,95.07,95.07,95.11,95.07,95.14,95.11,95.13,95.14,95.20,95.50
12/6/2005,95.24,95.14,95.13,95.17,95.14,95.20,95.17,95.20,95.20,95.24,95.50
12/7/2005,95.23,95.13,95.12,95.16,95.13,95.19,95.16,95.19,95.19,95.23,95.50
12/8/2005,95.27,95.20,95.19,95.24,95.20,95.27,95.24,95.26,95.27,95.27,95.50
12/9/2005,95.24,95.11,95.11,95.14,95.11,95.18,95.14,95.18,95.18,95.24,95.50
12/10/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/11/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/12/2005,95.22,95.10,95.10,95.13,95.10,95.16,95.13,95.16,95.16,95.22,95.50
12/13/2005,95.22,95.14,95.13,95.16,95.14,95.19,95.16,95.19,95.19,95.22,95.49
12/14/2005,95.25,95.22,95.20,95.25,95.22,95.28,95.25,95.28,95.28,95.25,95.49
12/15/2005,95.24,95.19,95.18,95.23,95.19,95.26,95.23,95.26,95.26,95.24,95.50
12/16/2005,95.25,95.19,95.19,95.24,95.19,95.27,95.24,95.28,95.27,95.25,95.50
12/17/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/18/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/19/2005,95.24,95.18,95.18,95.22,95.18,95.26,95.22,95.27,95.26,95.24,95.50
12/20/2005,95.14,95.14,95.14,95.18,95.18,95.21,95.21,95.21,95.21,95.22,95.22
12/21/2005,95.11,95.10,95.10,95.13,95.13,95.17,95.17,95.18,95.18,95.20,95.20
12/22/2005,95.15,95.15,95.15,95.18,95.18,95.22,95.22,95.23,95.23,95.21,95.21
12/23/2005,95.18,95.19,95.19,95.24,95.24,95.28,95.28,95.29,95.29,95.23,95.23
12/24/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/25/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2005,95.18,95.19,95.19,95.24,95.24,95.28,95.28,95.29,95.29,95.23,95.23
12/27/2005,95.20,95.23,95.23,95.28,95.28,95.33,95.33,95.34,95.34,95.25,95.25
12/28/2005,95.19,95.21,95.21,95.26,95.26,95.30,95.30,95.30,95.30,95.25,95.25
12/29/2005,95.17,95.18,95.18,95.22,95.22,95.27,95.27,95.28,95.28,95.24,95.24
12/30/2005,95.16,95.16,95.16,95.21,95.21,95.25,95.25,95.27,95.27,95.23,95.23
12/31/2005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/1/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/2006,95.16,95.16,95.16,95.21,95.21,95.25,95.25,95.27,95.27,95.23,95.23
1/3/2006,95.21,95.23,95.23,95.28,95.28,95.32,95.32,95.33,95.33,95.26,95.26
1/4/2006,95.24,95.27,95.27,95.32,95.32,95.36,95.36,95.37,95.37,95.28,95.28
1/5/2006,95.24,95.27,95.27,95.32,95.32,95.36,95.36,95.37,95.37,95.28,95.28
1/6/2006,95.22,95.24,95.24,95.29,95.29,95.34,95.34,95.34,95.34,95.27,95.27
1/7/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/8/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/9/2006,95.22,95.24,95.24,95.30,95.30,95.35,95.35,95.36,95.36,95.27,95.27
1/10/2006,95.18,95.19,95.19,95.24,95.24,95.29,95.29,95.31,95.31,95.24,95.24
1/11/2006,95.15,95.15,95.15,95.20,95.20,95.25,95.25,95.27,95.27,95.23,95.23
1/12/2006,95.19,95.21,95.21,95.26,95.26,95.32,95.32,95.34,95.34,95.24,95.24
1/13/2006,95.22,95.25,95.25,95.32,95.32,95.38,95.38,95.41,95.41,95.26,95.26
1/14/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/15/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/16/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/17/2006,95.22,95.26,95.26,95.33,95.33,95.40,95.40,95.43,95.43,95.26,95.26
1/18/2006,95.22,95.26,95.26,95.32,95.32,95.39,95.39,95.43,95.43,95.27,95.27
1/19/2006,95.19,95.21,95.21,95.27,95.27,95.34,95.34,95.38,95.38,95.25,95.25
1/20/2006,95.20,95.22,95.22,95.29,95.29,95.36,95.36,95.40,95.40,95.25,95.25
1/21/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/22/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/23/2006,95.20,95.23,95.23,95.30,95.30,95.37,95.37,95.41,95.41,95.25,95.25
1/24/2006,95.19,95.21,95.21,95.28,95.28,95.35,95.35,95.38,95.38,95.25,95.25
1/25/2006,95.14,95.14,95.14,95.19,95.19,95.25,95.25,95.29,95.29,95.22,95.22
1/26/2006,95.12,95.11,95.11,95.15,95.15,95.21,95.21,95.24,95.24,95.21,95.21
1/27/2006,95.10,95.10,95.10,95.15,95.15,95.21,95.21,95.24,95.24,95.20,95.20
1/28/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/29/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/30/2006,95.08,95.08,95.08,95.12,95.12,95.18,95.18,95.20,95.20,95.19,95.19
1/31/2006,95.08,95.08,95.08,95.11,95.11,95.16,95.16,95.19,95.19,95.18,95.18
2/1/2006,95.02,95.01,95.01,95.05,95.05,95.11,95.11,95.13,95.13,95.16,95.16
2/2/2006,95.02,95.01,95.01,95.05,95.05,95.10,95.10,95.12,95.12,95.16,95.16
2/3/2006,95.00,95.00,95.00,95.05,95.05,95.10,95.10,95.13,95.13,95.15,95.15
2/4/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/5/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/6/2006,94.96,94.96,94.96,95.01,95.01,95.07,95.07,95.10,95.10,95.14,95.14
2/7/2006,94.97,94.97,94.97,95.03,95.03,95.09,95.09,95.12,95.12,95.14,95.14
2/8/2006,94.94,94.93,94.93,94.99,94.99,95.05,95.05,95.09,95.09,95.13,95.13
2/9/2006,94.93,94.91,94.91,94.97,94.97,95.04,95.04,95.08,95.08,95.12,95.12
2/10/2006,94.91,94.89,94.89,94.94,94.94,95.01,95.01,95.04,95.04,95.12,95.12
2/11/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/12/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/13/2006,94.93,94.90,94.90,94.95,94.95,95.01,95.01,95.05,95.05,95.12,95.12
2/14/2006,94.92,94.89,94.89,94.93,94.93,95.00,95.00,95.03,95.03,95.11,95.11
2/15/2006,94.91,94.88,94.88,94.93,94.93,94.99,94.99,95.02,95.02,95.11,95.11
2/16/2006,94.91,94.88,94.88,94.93,94.93,94.99,94.99,95.03,95.03,95.11,95.11
2/17/2006,94.93,94.91,94.91,94.96,94.96,95.03,95.03,95.07,95.07,95.12,95.12
2/18/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/19/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/20/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/21/2006,94.90,94.86,94.86,94.91,94.91,94.99,94.99,95.03,95.03,95.11,95.11
2/22/2006,94.91,94.87,94.87,94.93,94.93,95.01,95.01,95.05,95.05,95.12,95.12
2/23/2006,94.89,94.84,94.84,94.88,94.88,94.96,94.96,95.00,95.00,95.11,95.11
2/24/2006,94.89,94.84,94.84,94.89,94.89,94.96,94.96,95.01,95.01,95.11,95.11
2/25/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/26/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/27/2006,94.90,94.84,94.84,94.88,94.88,94.95,94.95,95.00,95.00,95.11,95.11
2/28/2006,94.93,94.88,94.88,94.92,94.92,95.00,95.00,95.06,95.06,95.12,95.12
3/1/2006,94.91,94.89,94.85,94.97,94.89,95.02,94.97,95.05,95.02,94.91,95.12
3/2/2006,94.90,94.87,94.84,94.95,94.87,95.00,94.95,95.02,95.00,94.90,95.11
3/3/2006,94.89,94.85,94.82,94.91,94.85,94.95,94.91,94.97,94.95,94.89,95.11
3/4/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/5/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/6/2006,94.87,94.82,94.80,94.88,94.82,94.91,94.88,94.92,94.91,94.87,95.10
3/7/2006,94.86,94.82,94.79,94.87,94.82,94.91,94.87,94.92,94.91,94.86,95.10
3/8/2006,94.87,94.84,94.81,94.89,94.84,94.92,94.89,94.93,94.92,94.87,95.10
3/9/2006,94.87,94.84,94.81,94.89,94.84,94.92,94.89,94.93,94.92,94.87,95.10
3/10/2006,94.84,94.81,94.78,94.87,94.81,94.90,94.87,94.91,94.90,94.84,95.09
3/11/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/12/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/13/2006,94.83,94.79,94.77,94.85,94.79,94.88,94.85,94.89,94.88,94.83,95.09
3/14/2006,94.87,94.91,94.91,94.97,94.97,95.00,95.00,95.01,95.01,94.90,94.90
3/15/2006,94.85,94.89,94.89,94.95,94.95,94.99,94.99,95.00,95.00,94.89,94.89
3/16/2006,94.94,94.99,94.99,95.07,95.07,95.11,95.11,95.13,95.13,94.95,94.95
3/17/2006,94.92,94.97,94.97,95.04,95.04,95.08,95.08,95.09,95.09,94.94,94.94
3/18/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/19/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/20/2006,94.92,94.98,94.98,95.05,95.05,95.09,95.09,95.11,95.11,94.94,94.94
3/21/2006,94.85,94.89,94.89,94.96,94.96,95.00,95.00,95.01,95.01,94.88,94.88
3/22/2006,94.84,94.87,94.87,94.94,94.94,94.98,94.98,94.99,94.99,94.88,94.88
3/23/2006,94.82,94.84,94.84,94.89,94.89,94.93,94.93,94.95,94.95,94.87,94.87
3/24/2006,94.88,94.92,94.92,94.98,94.98,95.01,95.01,95.03,95.03,94.91,94.91
3/25/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/26/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/27/2006,94.87,94.91,94.91,94.97,94.97,95.00,95.00,95.02,95.02,94.91,94.91
3/28/2006,94.79,94.81,94.81,94.88,94.88,94.92,94.92,94.93,94.93,94.84,94.84
3/29/2006,94.77,94.78,94.78,94.84,94.84,94.88,94.88,94.90,94.90,94.83,94.83
3/30/2006,94.73,94.74,94.74,94.79,94.79,94.83,94.83,94.86,94.86,94.80,94.80
3/31/2006,94.74,94.75,94.75,94.80,94.80,94.84,94.84,94.86,94.86,94.80,94.80
4/1/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/2/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/3/2006,94.71,94.71,94.71,94.76,94.76,94.81,94.81,94.83,94.83,94.77,94.77
4/4/2006,94.73,94.75,94.75,94.80,94.80,94.85,94.85,94.87,94.87,94.79,94.79
4/5/2006,94.77,94.79,94.79,94.85,94.85,94.89,94.89,94.92,94.92,94.81,94.81
4/6/2006,94.74,94.76,94.76,94.82,94.82,94.86,94.86,94.88,94.88,94.79,94.79
4/7/2006,94.70,94.70,94.70,94.75,94.75,94.79,94.79,94.81,94.81,94.76,94.76
4/8/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/9/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/10/2006,94.68,94.69,94.69,94.74,94.74,94.78,94.78,94.81,94.81,94.74,94.74
4/11/2006,94.70,94.72,94.72,94.77,94.77,94.81,94.81,94.84,94.84,94.75,94.75
4/12/2006,94.68,94.69,94.69,94.74,94.74,94.78,94.78,94.80,94.80,94.74,94.74
4/13/2006,94.65,94.66,94.66,94.70,94.70,94.74,94.74,94.75,94.75,94.72,94.72
4/14/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/15/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/16/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/17/2006,94.69,94.70,94.70,94.75,94.75,94.78,94.78,94.79,94.79,94.74,94.74
4/18/2006,94.76,94.79,94.79,94.84,94.84,94.87,94.87,94.88,94.88,94.80,94.80
4/19/2006,94.74,94.76,94.76,94.81,94.81,94.85,94.85,94.86,94.86,94.78,94.78
4/20/2006,94.72,94.74,94.74,94.79,94.79,94.82,94.82,94.84,94.84,94.77,94.77
4/21/2006,94.70,94.71,94.71,94.77,94.77,94.80,94.80,94.82,94.82,94.76,94.76
4/22/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/23/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/24/2006,94.71,94.73,94.73,94.79,94.79,94.83,94.83,94.85,94.85,94.77,94.77
4/25/2006,94.67,94.67,94.67,94.72,94.72,94.76,94.76,94.77,94.77,94.74,94.74
4/26/2006,94.62,94.62,94.62,94.67,94.67,94.70,94.70,94.72,94.72,94.71,94.71
4/27/2006,94.72,94.71,94.71,94.75,94.75,94.77,94.77,94.78,94.78,94.78,94.78
4/28/2006,94.76,94.76,94.76,94.79,94.79,94.81,94.81,94.82,94.82,94.81,94.81
4/29/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/30/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/1/2006,94.71,94.69,94.69,94.72,94.72,94.74,94.74,94.75,94.75,94.79,94.79
5/2/2006,94.70,94.68,94.68,94.72,94.72,94.74,94.74,94.75,94.75,94.78,94.78
5/3/2006,94.67,94.65,94.65,94.69,94.69,94.72,94.72,94.73,94.73,94.75,94.75
5/4/2006,94.65,94.63,94.63,94.66,94.66,94.69,94.69,94.70,94.70,94.75,94.75
5/5/2006,94.69,94.66,94.66,94.70,94.70,94.72,94.72,94.73,94.73,94.78,94.78
5/6/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/7/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/8/2006,94.66,94.63,94.63,94.66,94.66,94.69,94.69,94.70,94.70,94.76,94.76
5/9/2006,94.66,94.63,94.63,94.66,94.66,94.69,94.69,94.70,94.70,94.76,94.76
5/10/2006,94.65,94.62,94.62,94.64,94.64,94.67,94.67,94.68,94.68,94.75,94.75
5/11/2006,94.67,94.63,94.63,94.65,94.65,94.66,94.66,94.67,94.67,94.75,94.75
5/12/2006,94.67,94.64,94.64,94.65,94.65,94.66,94.66,94.65,94.65,94.75,94.75
5/13/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/14/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/15/2006,94.69,94.66,94.66,94.68,94.68,94.69,94.69,94.68,94.68,94.75,94.75
5/16/2006,94.71,94.70,94.70,94.73,94.73,94.74,94.74,94.74,94.74,94.76,94.76
5/17/2006,94.66,94.64,94.64,94.67,94.67,94.69,94.69,94.69,94.69,94.73,94.73
5/18/2006,94.68,94.67,94.67,94.72,94.72,94.76,94.76,94.77,94.77,94.73,94.73
5/19/2006,94.64,94.64,94.64,94.69,94.69,94.73,94.73,94.74,94.74,94.71,94.71
5/20/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/21/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/22/2006,94.64,94.65,94.65,94.71,94.71,94.75,94.75,94.76,94.76,94.71,94.71
5/23/2006,94.64,94.64,94.64,94.70,94.70,94.73,94.73,94.73,94.73,94.71,94.71
5/24/2006,94.65,94.66,94.66,94.73,94.73,94.77,94.77,94.78,94.78,94.73,94.73
5/25/2006,94.65,94.64,94.64,94.70,94.70,94.73,94.73,94.74,94.74,94.72,94.72
5/26/2006,94.66,94.66,94.66,94.72,94.72,94.75,94.75,94.76,94.76,94.73,94.73
5/27/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/28/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/29/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/30/2006,94.64,94.63,94.63,94.68,94.68,94.71,94.71,94.71,94.71,94.71,94.71
5/31/2006,94.58,94.57,94.57,94.61,94.61,94.64,94.64,94.65,94.65,94.68,94.68
6/1/2006,94.58,94.61,94.57,94.64,94.61,94.66,94.64,94.65,94.66,94.58,94.68
6/2/2006,94.69,94.76,94.70,94.80,94.76,94.81,94.80,94.80,94.81,94.69,94.73
6/3/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/4/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/5/2006,94.61,94.68,94.62,94.73,94.68,94.76,94.73,94.75,94.76,94.61,94.68
6/6/2006,94.59,94.66,94.59,94.71,94.66,94.74,94.71,94.74,94.74,94.59,94.67
6/7/2006,94.57,94.63,94.57,94.68,94.63,94.71,94.68,94.71,94.71,94.57,94.66
6/8/2006,94.58,94.65,94.59,94.71,94.65,94.74,94.71,94.74,94.74,94.58,94.66
6/9/2006,94.57,94.64,94.58,94.70,94.64,94.73,94.70,94.74,94.73,94.57,94.66
6/10/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/11/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/12/2006,94.57,94.63,94.57,94.68,94.63,94.71,94.68,94.72,94.71,94.57,94.65
6/13/2006,94.56,94.65,94.58,94.71,94.65,94.75,94.71,94.75,94.75,94.56,94.64
6/14/2006,94.47,94.53,94.47,94.60,94.53,94.64,94.60,94.65,94.64,94.47,94.60
6/15/2006,94.43,94.49,94.43,94.55,94.49,94.59,94.55,94.60,94.59,94.43,94.58
6/16/2006,94.42,94.46,94.41,94.52,94.46,94.56,94.52,94.57,94.56,94.42,94.58
6/17/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/18/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/19/2006,94.40,94.44,94.44,94.48,94.48,94.52,94.52,94.53,94.53,94.41,94.41
6/20/2006,94.39,94.42,94.42,94.46,94.46,94.50,94.50,94.51,94.51,94.40,94.40
6/21/2006,94.38,94.42,94.42,94.46,94.46,94.50,94.50,94.51,94.51,94.40,94.40
6/22/2006,94.33,94.36,94.36,94.41,94.41,94.45,94.45,94.47,94.47,94.36,94.36
6/23/2006,94.31,94.34,94.34,94.38,94.38,94.43,94.43,94.44,94.44,94.34,94.34
6/24/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/25/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/26/2006,94.30,94.33,94.33,94.37,94.37,94.41,94.41,94.43,94.43,94.33,94.33
6/27/2006,94.32,94.35,94.35,94.40,94.40,94.44,94.44,94.45,94.45,94.34,94.34
6/28/2006,94.30,94.32,94.32,94.36,94.36,94.40,94.40,94.41,94.41,94.33,94.33
6/29/2006,94.38,94.41,94.41,94.45,94.45,94.48,94.48,94.48,94.48,94.40,94.40
6/30/2006,94.41,94.44,94.44,94.49,94.49,94.53,94.53,94.55,94.55,94.42,94.42
7/1/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/2/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/3/2006,94.38,94.42,94.42,94.47,94.47,94.52,94.52,94.54,94.54,94.40,94.40
7/4/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/5/2006,94.30,94.33,94.33,94.38,94.38,94.43,94.43,94.45,94.45,94.34,94.34
7/6/2006,94.32,94.35,94.35,94.41,94.41,94.46,94.46,94.49,94.49,94.35,94.35
7/7/2006,94.36,94.40,94.40,94.46,94.46,94.52,94.52,94.55,94.55,94.39,94.39
7/8/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/9/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/10/2006,94.35,94.39,94.39,94.46,94.46,94.52,94.52,94.55,94.55,94.39,94.39
7/11/2006,94.38,94.42,94.42,94.49,94.49,94.56,94.56,94.58,94.58,94.40,94.40
7/12/2006,94.38,94.41,94.41,94.48,94.48,94.55,94.55,94.58,94.58,94.40,94.40
7/13/2006,94.42,94.46,94.46,94.53,94.53,94.60,94.60,94.62,94.62,94.44,94.44
7/14/2006,94.45,94.50,94.50,94.57,94.57,94.63,94.63,94.64,94.64,94.46,94.46
7/15/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/16/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/17/2006,94.44,94.48,94.48,94.55,94.55,94.61,94.61,94.62,94.62,94.45,94.45
7/18/2006,94.37,94.40,94.40,94.47,94.47,94.53,94.53,94.54,94.54,94.40,94.40
7/19/2006,94.43,94.49,94.49,94.57,94.57,94.64,94.64,94.66,94.66,94.44,94.44
7/20/2006,94.48,94.55,94.55,94.64,94.64,94.70,94.70,94.72,94.72,94.48,94.48
7/21/2006,94.47,94.52,94.52,94.61,94.61,94.68,94.68,94.71,94.71,94.48,94.48
7/22/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/23/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/24/2006,94.46,94.52,94.52,94.61,94.61,94.68,94.68,94.71,94.71,94.47,94.47
7/25/2006,94.45,94.50,94.50,94.59,94.59,94.66,94.66,94.69,94.69,94.45,94.45
7/26/2006,94.49,94.55,94.55,94.63,94.63,94.71,94.71,94.73,94.73,94.48,94.48
7/27/2006,94.49,94.55,94.55,94.64,94.64,94.71,94.71,94.73,94.73,94.49,94.49
7/28/2006,94.55,94.63,94.63,94.73,94.73,94.80,94.80,94.82,94.82,94.53,94.53
7/29/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/30/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/31/2006,94.55,94.64,94.64,94.75,94.75,94.82,94.82,94.84,94.84,94.52,94.52
8/1/2006,94.54,94.64,94.64,94.75,94.75,94.83,94.83,94.86,94.86,94.51,94.51
8/2/2006,94.54,94.63,94.63,94.75,94.75,94.84,94.84,94.87,94.87,94.50,94.50
8/3/2006,94.51,94.60,94.60,94.72,94.72,94.81,94.81,94.85,94.85,94.48,94.48
8/4/2006,94.58,94.68,94.68,94.80,94.80,94.89,94.89,94.92,94.92,94.55,94.55
8/5/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/6/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8/7/2006,94.55,94.65,94.65,94.76,94.76,94.85,94.85,94.88,94.88,94.54,94.54
