,TIPSY02,TIPSY03,TIPSY04,TIPSY05,TIPSY06,TIPSY07,TIPSY08,TIPSY09,TIPSY10,TIPSY11,TIPSY12,TIPSY13,TIPSY14,TIPSY15,TIPSY16,TIPSY17,TIPSY18,TIPSY19,TIPSY20,TIPSPY02,TIPSPY03,TIPSPY04,TIPSPY05,TIPSPY06,TIPSPY07,TIPSPY08,TIPSPY09,TIPSPY10,TIPSPY11,TIPSPY12,TIPSPY13,TIPSPY14,TIPSPY15,TIPSPY16,TIPSPY17,TIPSPY18,TIPSPY19,TIPSPY20,TIPSF02,TIPSF03,TIPSF04,TIPSF05,TIPSF06,TIPSF07,TIPSF08,TIPSF09,TIPSF10,TIPSF11,TIPSF12,TIPSF13,TIPSF14,TIPSF15,TIPSF16,TIPSF17,TIPSF18,TIPSF19,TIPSF20,TIPS1F04,TIPS1F09,TIPS5F5,BKEVENY02,BKEVENY03,BKEVENY04,BKEVENY05,BKEVENY06,BKEVENY07,BKEVENY08,BKEVENY09,BKEVENY10,BKEVENY11,BKEVENY12,BKEVENY13,BKEVENY14,BKEVENY15,BKEVENY16,BKEVENY17,BKEVENY18,BKEVENY19,BKEVENY20,BKEVEN02,BKEVEN03,BKEVEN04,BKEVEN05,BKEVEN06,BKEVEN07,BKEVEN08,BKEVEN09,BKEVEN10,BKEVEN11,BKEVEN12,BKEVEN13,BKEVEN14,BKEVEN15,BKEVEN16,BKEVEN17,BKEVEN18,BKEVEN19,BKEVEN20,BKEVENF02,BKEVENF03,BKEVENF04,BKEVENF05,BKEVENF06,BKEVENF07,BKEVENF08,BKEVENF09,BKEVENF10,BKEVENF11,BKEVENF12,BKEVENF13,BKEVENF14,BKEVENF15,BKEVENF16,BKEVENF17,BKEVENF18,BKEVENF19,BKEVENF20,BKEVEN1F4,BKEVEN1F9,BKEVEN5F5,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2001-02-21,,,,3.2119,3.2831,3.334,3.3718,3.4008,3.4238,3.4425,3.458,3.471,3.4821,3.4918,3.5002,3.5076,3.5142,3.5201,3.5255,,,,3.2163,3.2858,3.3353,3.3721,3.4003,3.4226,3.4406,3.4556,3.4682,3.4789,3.4881,3.4962,3.5033,3.5096,3.5152,3.5202,,,,3.6364,3.6402,3.6379,3.6346,3.6318,3.6298,3.6285,3.6277,3.6272,3.6269,3.6267,3.6266,3.6265,3.6265,3.6265,3.6265,3.6604,3.6639,3.6691,,,,1.787,1.8147,1.856,1.9027,1.9503,1.996,2.0385,2.0772,2.1118,2.1421,2.1682,2.1903,2.2087,2.2234,2.2348,2.243,,,,1.7987,1.8194,1.8525,1.8898,1.9275,1.9632,1.996,2.0252,2.0508,2.073,2.0919,2.1077,2.1207,2.1311,2.1393,2.1455,,,,1.8698,2.0327,2.1714,2.2841,2.3725,2.4391,2.4864,2.5171,2.5332,2.5369,2.5297,2.5132,2.4888,2.4576,2.4208,2.3793,1.7904,2.4276,2.2075,3.6264,-2.0367,0.6962,,1.5066,
2001-02-20,,,,3.2422,3.3025,3.3461,3.379,3.4046,3.4251,3.4418,3.4558,3.4676,3.4778,3.4865,3.4942,3.501,3.507,3.5124,3.5173,,,,3.2501,3.309,3.3515,3.3834,3.4082,3.428,3.4442,3.4577,3.469,3.4787,3.4871,3.4944,3.5008,3.5065,3.5116,3.5161,,,,3.6002,3.6065,3.6086,3.6092,3.6094,3.6095,3.6095,3.6095,3.6095,3.6095,3.6095,3.6095,3.6095,3.6095,3.6095,3.6095,3.6245,3.6422,3.6403,,,,1.7348,1.7705,1.8171,1.8672,1.917,1.9642,2.008,2.0474,2.0826,2.1133,2.1399,2.1622,2.1807,2.1957,2.2072,2.2155,,,,1.7445,1.7731,1.8113,1.8521,1.8921,1.9295,1.9634,1.9936,2.02,2.0428,2.0621,2.0783,2.0917,2.1024,2.1109,2.1173,,,,1.8669,2.0275,2.1618,2.2706,2.3559,2.4201,2.4659,2.4955,2.5108,2.5137,2.5059,2.4889,2.4641,2.4325,2.3952,2.3533,1.7863,2.4097,2.1967,3.6095,-1.7461,-0.6244,,0.778,
2001-02-16,,,,3.2436,3.3028,3.346,3.3786,3.4041,3.4244,3.4411,3.4551,3.4668,3.4769,3.4857,3.4933,3.5001,3.5061,3.5115,3.5163,,,,3.2527,3.3104,3.3523,3.3839,3.4085,3.4282,3.4443,3.4576,3.4689,3.4785,3.4868,3.4941,3.5005,3.5061,3.5111,3.5157,,,,3.5934,3.6028,3.6062,3.6075,3.6079,3.608,3.6081,3.6081,3.6081,3.6081,3.6081,3.6081,3.6081,3.6081,3.6081,3.6081,3.6149,3.6407,3.6376,,,,1.7441,1.781,1.8284,1.8792,1.9294,1.977,2.0208,2.0602,2.0952,2.1256,2.1516,2.1735,2.1912,2.2054,2.216,2.2235,,,,1.753,1.7828,1.8218,1.8632,1.9037,1.9413,1.9754,2.0056,2.0319,2.0545,2.0735,2.0893,2.1022,2.1126,2.1206,2.1264,,,,1.8833,2.0435,2.1782,2.2869,2.3718,2.4351,2.4793,2.5069,2.5199,2.5203,2.5098,2.49,2.4622,2.4276,2.3875,2.3427,1.8034,2.4248,2.2129,3.6081,-1.6121,-0.4714,,0.8817,
2001-02-15,,,,3.2883,3.3453,3.3863,3.417,3.441,3.4601,3.4758,3.4888,3.4999,3.5093,3.5175,3.5247,3.5311,3.5367,3.5417,3.5463,,,,3.301,3.3563,3.3958,3.4255,3.4485,3.4669,3.4819,3.4943,3.5048,3.5138,3.5216,3.5284,3.5343,3.5396,3.5443,3.5485,,,,3.6286,3.6317,3.6323,3.6324,3.6324,3.6324,3.6324,3.6324,3.6324,3.6324,3.6324,3.6324,3.6324,3.6324,3.6324,3.6324,3.656,3.6656,3.6651,,,,1.7967,1.8261,1.8673,1.9127,1.9578,2.0008,2.0403,2.076,2.1073,2.1346,2.1578,2.177,2.1925,2.2046,2.2135,2.2193,,,,1.8052,1.8285,1.8622,1.8989,1.9352,1.9691,1.9998,2.0271,2.0507,2.0708,2.0878,2.1017,2.1131,2.1219,2.1287,2.1336,,,,1.8934,2.0485,2.1765,2.2784,2.3568,2.4147,2.4544,2.4783,2.4886,2.4869,2.4751,2.4546,2.4266,2.3924,2.3531,2.3095,1.8145,2.4057,2.2076,3.6324,1.0052,-4.1767,,0.5433,
2001-02-14,,,,3.2739,3.3252,3.3623,3.3901,3.4118,3.4292,3.4434,3.4552,3.4652,3.4738,3.4813,3.4878,3.4935,3.4986,3.5032,3.5073,,,,3.2866,3.3365,3.3724,3.3994,3.4204,3.4371,3.4508,3.4621,3.4717,3.4799,3.487,3.4931,3.4986,3.5034,3.5076,3.5115,,,,3.5789,3.5837,3.585,3.5853,3.5854,3.5854,3.5854,3.5854,3.5854,3.5854,3.5854,3.5854,3.5854,3.5854,3.5854,3.5854,3.6039,3.6177,3.6166,,,,1.7497,1.7816,1.8237,1.8693,1.9146,1.9578,1.9978,2.0341,2.0665,2.0949,2.1195,2.1404,2.1578,2.1719,2.183,2.1912,,,,1.7584,1.7841,1.8189,1.8561,1.8927,1.9271,1.9583,1.9862,2.0107,2.0319,2.0499,2.0652,2.0778,2.0881,2.0963,2.1025,,,,1.8656,2.0127,2.1361,2.2363,2.3151,2.3749,2.418,2.4463,2.4618,2.4659,2.4603,2.4463,2.4251,2.3977,2.3651,2.3281,1.7922,2.365,2.1686,3.5854,-0.6061,-1.8052,,0.6478,
2001-02-13,,,,3.2438,3.3002,3.3408,3.3713,3.395,3.414,3.4295,3.4425,3.4534,3.4628,3.471,3.4781,3.4844,3.49,3.495,3.4995,,,,3.2561,3.3108,3.35,3.3794,3.4023,3.4205,3.4354,3.4478,3.4582,3.4671,3.4748,3.4815,3.4875,3.4927,3.4973,3.5015,,,,3.5794,3.5837,3.5847,3.5849,3.5849,3.5849,3.5849,3.5849,3.5849,3.5849,3.5849,3.5849,3.5849,3.5849,3.5849,3.5849,3.6042,3.6172,3.6165,,,,1.7003,1.7368,1.7853,1.8378,1.89,1.9395,1.9851,2.0262,2.0628,2.0946,2.1218,2.1447,2.1634,2.1783,2.1896,2.1975,,,,1.7081,1.7378,1.7781,1.8213,1.8635,1.903,1.9387,1.9703,1.998,2.0218,2.0419,2.0586,2.0722,2.0832,2.0918,2.0982,,,,1.8312,2.003,2.1458,2.2605,2.3497,2.4163,2.463,2.4923,2.5065,2.5075,2.4971,2.477,2.4486,2.4131,2.3718,2.3256,1.7441,2.4054,2.1808,3.5849,0.4231,-3.3379,,0.5864,
2001-02-12,,,,3.2293,3.2902,3.3342,3.3672,3.3928,3.4134,3.4302,3.4442,3.4561,3.4662,3.475,3.4827,3.4895,3.4956,3.501,3.5059,,,,3.2419,3.3007,3.343,3.3747,3.3993,3.419,3.435,3.4483,3.4595,3.4691,3.4774,3.4847,3.491,3.4967,3.5017,3.5062,,,,3.5921,3.597,3.5981,3.5983,3.5983,3.5983,3.5983,3.5983,3.5983,3.5983,3.5983,3.5983,3.5983,3.5983,3.5983,3.5983,3.6159,3.6309,3.6302,,,,1.6955,1.7294,1.7747,1.8241,1.8735,1.9203,1.9638,2.0032,2.0383,2.0692,2.0958,2.1183,2.137,2.152,2.1638,2.1724,,,,1.701,1.7286,1.7662,1.8067,1.8466,1.884,1.918,1.9483,1.9749,1.9979,2.0174,2.0338,2.0474,2.0583,2.067,2.0736,,,,1.8153,1.9773,2.1129,2.2226,2.3086,2.3737,2.4203,2.4506,2.4668,2.4706,2.4637,2.4476,2.4235,2.3927,2.3563,2.3151,1.7335,2.3613,2.1471,3.5983,1.4423,-4.6826,,0.5707,
2001-02-09,,,,3.2401,3.2995,3.3422,3.3744,3.3994,3.4194,3.4358,3.4494,3.461,3.4709,3.4795,3.487,3.4936,3.4995,3.5047,3.5095,,,,3.2526,3.31,3.3513,3.3822,3.4062,3.4253,3.441,3.454,3.4649,3.4743,3.4824,3.4894,3.4957,3.5011,3.506,3.5104,,,,3.5931,3.5982,3.5993,3.5995,3.5995,3.5995,3.5995,3.5995,3.5995,3.5995,3.5995,3.5995,3.5995,3.5995,3.5995,3.5995,3.617,3.6321,3.6313,,,,1.6576,1.6887,1.732,1.7795,1.8271,1.8727,1.915,1.9535,1.9877,2.0179,2.0439,2.066,2.0844,2.0993,2.111,2.1194,,,,1.6644,1.6896,1.7251,1.7641,1.8027,1.839,1.8721,1.9016,1.9277,1.9501,1.9693,1.9855,1.9987,2.0096,2.0182,2.0248,,,,1.7633,1.9223,2.0558,2.1639,2.249,2.3134,2.3598,2.3902,2.4067,2.4111,2.4049,2.3896,2.3666,2.3369,2.3015,2.2615,1.6832,2.3018,2.0894,3.5995,0.9518,-4.0379,,0.5837,
2001-02-08,,,,3.2649,3.3229,3.3647,3.3962,3.4207,3.4403,3.4563,3.4697,3.481,3.4907,3.4991,3.5065,3.5129,3.5187,3.5239,3.5285,,,,3.28,3.3357,3.3759,3.406,3.4294,3.448,3.4633,3.4759,3.4866,3.4957,3.5036,3.5105,3.5165,3.5219,3.5267,3.5309,,,,3.609,3.615,3.6164,3.6166,3.6167,3.6167,3.6167,3.6167,3.6167,3.6167,3.6167,3.6167,3.6167,3.6167,3.6167,3.6167,3.6316,3.6496,3.6486,,,,1.7159,1.7476,1.7902,1.8363,1.8822,1.9259,1.9661,2.0024,2.0347,2.0627,2.0868,2.1069,2.1235,2.1366,2.1465,2.1535,,,,1.7203,1.7463,1.7815,1.8195,1.8567,1.8915,1.923,1.951,1.9754,1.9964,2.0141,2.0289,2.041,2.0506,2.0581,2.0637,,,,1.8286,1.9798,2.1064,2.2083,2.2874,2.3465,2.388,2.4139,2.4264,2.4272,2.418,2.4,2.3747,2.3431,2.3063,2.2652,1.7538,2.3372,2.1381,3.6167,1.7918,-4.8045,,0.5856,
2001-02-07,,,,3.2681,3.3253,3.3666,3.3977,3.4219,3.4412,3.4571,3.4703,3.4815,3.491,3.4993,3.5066,3.513,3.5187,3.5238,3.5284,,,,3.2837,3.3387,3.3783,3.408,3.4311,3.4495,3.4645,3.477,3.4875,3.4965,3.5043,3.5111,3.5171,3.5223,3.527,3.5313,,,,3.6075,3.6137,3.6151,3.6154,3.6154,3.6155,3.6155,3.6155,3.6155,3.6155,3.6155,3.6155,3.6155,3.6155,3.6155,3.6155,3.6299,3.6483,3.6475,,,,1.6995,1.7335,1.7781,1.826,1.8734,1.9183,1.9595,1.9966,2.0293,2.0578,2.082,2.1022,2.1186,2.1315,2.1411,2.1476,,,,1.7032,1.7313,1.7684,1.808,1.8465,1.8824,1.9148,1.9434,1.9684,1.9897,2.0076,2.0225,2.0345,2.0442,2.0516,2.0569,,,,1.8241,1.9787,2.1078,2.2111,2.291,2.35,2.3908,2.4157,2.4268,2.4258,2.4146,2.3945,2.3669,2.333,2.2938,2.2503,1.7475,2.3404,2.1393,3.6155,1.9179,-4.8869,,0.5868,
2001-02-06,,,,3.2871,3.3437,3.3844,3.4151,3.439,3.4581,3.4737,3.4867,3.4978,3.5072,3.5154,3.5225,3.5289,3.5345,3.5395,3.544,,,,3.3032,3.3576,3.3966,3.4259,3.4487,3.4669,3.4817,3.494,3.5044,3.5133,3.5209,3.5276,3.5335,3.5387,3.5433,3.5475,,,,3.6228,3.6284,3.6297,3.6299,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.646,3.6631,3.6625,,,,1.6944,1.7277,1.7713,1.818,1.8639,1.9073,1.947,1.9826,2.0138,2.0408,2.0636,2.0826,2.0977,2.1095,2.1181,2.1237,,,,1.6979,1.7254,1.7618,1.8003,1.8376,1.8723,1.9035,1.931,1.9548,1.975,1.9921,2.0061,2.0173,2.0262,2.0329,2.0376,,,,1.8176,1.968,2.0927,2.192,2.268,2.3237,2.3614,2.3836,2.3923,2.3893,2.3763,2.3548,2.3261,2.2913,2.2515,2.2075,1.7427,2.3145,2.1224,3.63,2.1075,-5.0892,,0.5765,
2001-02-05,,,,3.2764,3.3324,3.3728,3.4031,3.4268,3.4456,3.4611,3.474,3.4849,3.4942,3.5023,3.5094,3.5157,3.5212,3.5262,3.5307,,,,3.2917,3.3456,3.3844,3.4135,3.436,3.454,3.4687,3.4809,3.4913,3.5001,3.5077,3.5143,3.5201,3.5253,3.5299,3.534,,,,3.6096,3.6144,3.6154,3.6156,3.6157,3.6157,3.6157,3.6157,3.6157,3.6157,3.6157,3.6157,3.6157,3.6157,3.6157,3.6157,3.6338,3.6486,3.6478,,,,1.6617,1.6962,1.7411,1.7894,1.8369,1.882,1.9234,1.9606,1.9935,2.0222,2.0466,2.067,2.0836,2.0968,2.1066,2.1134,,,,1.6661,1.6946,1.7321,1.7718,1.8107,1.8467,1.8793,1.9081,1.9331,1.9546,1.9728,1.9879,2.0002,2.0099,2.0175,2.0231,,,,1.7888,1.9441,2.0731,2.1763,2.2561,2.3153,2.3565,2.3818,2.3934,2.393,2.3824,2.363,2.3361,2.3028,2.2644,2.2215,1.7104,2.3053,2.1044,3.6157,1.8619,-4.8582,,0.5675,
2001-02-02,,,,3.2898,3.3485,3.3908,3.4226,3.4474,3.4673,3.4835,3.497,3.5084,3.5183,3.5268,3.5342,3.5408,3.5466,3.5518,3.5565,,,,3.305,3.3614,3.402,3.4324,3.4561,3.475,3.4904,3.5032,3.514,3.5232,3.5312,3.5381,3.5442,3.5497,3.5545,3.5588,,,,3.6377,3.644,3.6454,3.6457,3.6457,3.6458,3.6458,3.6458,3.6458,3.6458,3.6458,3.6458,3.6458,3.6458,3.6458,3.6458,3.6605,3.6792,3.6783,,,,1.6378,1.6737,1.7209,1.7717,1.822,1.8695,1.9133,1.9528,1.9878,2.0181,2.0441,2.0659,2.0836,2.0977,2.1083,2.1156,,,,1.6418,1.6716,1.7109,1.7529,1.7937,1.8318,1.8662,1.8967,1.9232,1.946,1.9653,1.9813,1.9944,2.0047,2.0128,2.0188,,,,1.7697,1.9332,2.0699,2.1796,2.2647,2.3279,2.372,2.3993,2.4121,2.4122,2.4015,2.3813,2.3532,2.3184,2.278,2.233,1.6872,2.3164,2.1028,3.6458,1.6657,-4.685,,0.5912,
2001-02-01,,,,3.2605,3.3224,3.3672,3.4009,3.4271,3.4481,3.4653,3.4796,3.4917,3.5021,3.5111,3.519,3.5259,3.5321,3.5376,3.5426,,,,3.2742,3.3338,3.3768,3.4091,3.4341,3.4541,3.4704,3.484,3.4954,3.5052,3.5137,3.521,3.5275,3.5332,3.5383,3.5429,,,,3.6276,3.6348,3.6365,3.6369,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.637,3.649,3.6703,3.6691,,,,1.5947,1.6304,1.6773,1.7279,1.7784,1.8264,1.871,1.9114,1.9476,1.9794,2.0069,2.0304,2.05,2.0659,2.0785,2.0879,,,,1.598,1.6276,1.6667,1.7085,1.7496,1.7881,1.8232,1.8544,1.8819,1.9057,1.926,1.9432,1.9574,1.969,1.9783,1.9854,,,,1.7262,1.8878,2.0247,2.1361,2.224,2.2909,2.3393,2.3714,2.3892,2.3946,2.3891,2.3743,2.3514,2.3217,2.2861,2.2457,1.6459,2.2776,2.0594,3.637,1.3483,-4.4559,,0.608,
2001-01-31,,,,3.3047,3.3704,3.418,3.4537,3.4816,3.5038,3.5221,3.5373,3.5501,3.5611,3.5707,3.579,3.5864,3.593,3.5988,3.6041,,,,3.3188,3.382,3.4275,3.4616,3.4882,3.5093,3.5266,3.5409,3.553,3.5634,3.5723,3.5801,3.5869,3.593,3.5984,3.6032,,,,3.6942,3.702,3.7038,3.7042,3.7043,3.7043,3.7043,3.7044,3.7044,3.7044,3.7044,3.7044,3.7044,3.7044,3.7044,3.7044,3.7158,3.7389,3.7377,,,,1.6291,1.6671,1.7168,1.7703,1.823,1.8729,1.9186,1.9597,1.9959,2.0273,2.0538,2.076,2.0938,2.1077,2.118,2.1248,,,,1.6315,1.6629,1.7044,1.7485,1.7912,1.8311,1.8669,1.8985,1.9259,1.9492,1.9689,1.9851,1.9982,2.0085,2.0163,2.022,,,,1.7692,1.9409,2.0845,2.1991,2.2874,2.3524,2.3969,2.4235,2.4346,2.4323,2.4185,2.3949,2.3629,2.3239,2.2791,2.2295,1.683,2.342,2.1182,3.7044,1.7907,-5.1186,,0.6025,
2001-01-30,,,,3.3922,3.4456,3.4843,3.5134,3.5361,3.5542,3.5691,3.5814,3.5919,3.6009,3.6087,3.6155,3.6215,3.6268,3.6316,3.6359,,,,3.4094,3.4608,3.4979,3.5258,3.5474,3.5647,3.5788,3.5905,3.6004,3.6088,3.6161,3.6225,3.6281,3.633,3.6374,3.6414,,,,3.708,3.7152,3.717,3.7174,3.7175,3.7175,3.7176,3.7176,3.7176,3.7176,3.7176,3.7176,3.7176,3.7176,3.7176,3.7176,3.7315,3.7523,3.7511,,,,1.5903,1.6377,1.6951,1.7548,1.8127,1.8668,1.9157,1.9592,1.9971,2.0295,2.0566,2.0788,2.0964,2.1096,2.1189,2.1245,,,,1.5927,1.6329,1.6813,1.731,1.7785,1.8218,1.8605,1.8943,1.9232,1.9478,1.9681,1.9846,1.9978,2.0081,2.0156,2.0208,,,,1.7824,1.9624,2.1115,2.2293,2.3186,2.3826,2.4245,2.4474,2.4537,2.4459,2.426,2.3958,2.3569,2.3109,2.2591,2.2024,1.6911,2.3725,2.1446,3.7176,0.909,-3.5056,,0.6291,
2001-01-29,,,,3.4055,3.4541,3.4898,3.5167,3.5377,3.5545,3.5682,3.5797,3.5894,3.5977,3.6049,3.6112,3.6167,3.6217,3.6261,3.6301,,,,3.4246,3.4713,3.5054,3.5311,3.5511,3.567,3.5801,3.5909,3.6,3.6078,3.6145,3.6204,3.6256,3.6302,3.6342,3.6379,,,,3.6915,3.7017,3.7046,3.7054,3.7056,3.7057,3.7057,3.7057,3.7057,3.7057,3.7057,3.7057,3.7057,3.7057,3.7057,3.7057,3.7119,3.7402,3.7378,,,,1.6657,1.7207,1.7828,1.8458,1.9061,1.9618,2.0123,2.057,2.096,2.1295,2.1576,2.1808,2.1993,2.2135,2.2237,2.2302,,,,1.6657,1.713,1.7659,1.8185,1.868,1.913,1.9529,1.9877,2.0176,2.0429,2.064,2.0813,2.0951,2.106,2.1143,2.1201,,,,1.906,2.0806,2.2263,2.3421,2.4302,2.4937,2.5359,2.5593,2.5666,2.5601,2.5416,2.5131,2.4761,2.432,2.3821,2.3275,1.8192,2.4858,2.2609,3.7057,0.5738,-2.7568,,0.6928,
2001-01-26,,,,3.3916,3.4392,3.4741,3.5006,3.5212,3.5377,3.5512,3.5625,3.572,3.5802,3.5873,3.5935,3.5989,3.6038,3.6081,3.612,,,,3.4106,3.4564,3.4899,3.5151,3.5347,3.5504,3.5632,3.5739,3.5828,3.5905,3.5971,3.6029,3.608,3.6125,3.6165,3.6201,,,,3.6707,3.6817,3.685,3.686,3.6863,3.6864,3.6864,3.6864,3.6864,3.6864,3.6864,3.6864,3.6864,3.6864,3.6864,3.6864,3.6902,3.7205,3.7179,,,,1.661,1.7148,1.7759,1.8378,1.8972,1.9521,2.0018,2.0457,2.0841,2.1169,2.1444,2.167,2.1851,2.1987,2.2086,2.2147,,,,1.6622,1.7083,1.7601,1.812,1.8608,1.905,1.9444,1.9785,2.008,2.0328,2.0535,2.0705,2.084,2.0946,2.1025,2.1081,,,,1.8952,2.0678,2.2119,2.3263,2.4133,2.4758,2.517,2.5396,2.5461,2.5389,2.5199,2.4908,2.4534,2.409,2.3588,2.304,1.81,2.4673,2.2459,3.6864,0.3896,-2.4654,,0.7163,
2001-01-25,,,,3.3531,3.4098,3.4512,3.4825,3.5069,3.5264,3.5424,3.5558,3.567,3.5767,3.5851,3.5924,3.5988,3.6046,3.6097,3.6144,,,,3.3717,3.4259,3.4654,3.4951,3.5182,3.5366,3.5517,3.5642,3.5748,3.5838,3.5916,3.5984,3.6043,3.6096,3.6143,3.6185,,,,3.686,3.6979,3.7011,3.702,3.7022,3.7023,3.7023,3.7023,3.7023,3.7023,3.7023,3.7023,3.7023,3.7023,3.7023,3.7023,3.7032,3.7367,3.7343,,,,1.7028,1.7445,1.7963,1.8506,1.9035,1.9528,1.9973,2.0365,2.0706,2.0994,2.1231,2.1422,2.157,2.1675,2.1743,2.1777,,,,1.7051,1.7401,1.7834,1.8284,1.8715,1.9109,1.9458,1.9762,2.002,2.0237,2.0415,2.0557,2.0669,2.0752,2.0811,2.0848,,,,1.8674,2.0346,2.174,2.2834,2.3653,2.4227,2.4588,2.4766,2.4785,2.4669,2.4439,2.4112,2.3704,2.323,2.2703,2.2132,1.7855,2.4163,2.2053,3.7023,1.5685,-4.2153,,0.6643,
2001-01-24,,,,3.3328,3.3928,3.4368,3.4701,3.496,3.5168,3.5338,3.548,3.56,3.5703,3.5792,3.587,3.5939,3.6,3.6055,3.6104,,,,3.3511,3.4084,3.4502,3.4818,3.5063,3.5259,3.5419,3.5552,3.5664,3.576,3.5843,3.5915,3.5978,3.6034,3.6084,3.6129,,,,3.6839,3.6984,3.7024,3.7036,3.7039,3.7039,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.704,3.698,3.7384,3.7355,,,,1.7605,1.8008,1.8513,1.9047,1.957,2.0058,2.0501,2.0894,2.1235,2.1525,2.1767,2.1961,2.2113,2.2224,2.2298,2.2338,,,,1.7624,1.796,1.8382,1.8822,1.9246,1.9635,1.9981,2.0283,2.0541,2.0758,2.0936,2.1081,2.1194,2.128,2.1341,2.1381,,,,1.9185,2.0827,2.2214,2.3311,2.4139,2.4727,2.5104,2.5299,2.5337,2.5241,2.503,2.4723,2.4335,2.388,2.3371,2.2817,1.8404,2.4656,2.2539,3.704,1.6571,-4.4017,,0.6819,
2001-01-23,,,,3.3364,3.391,3.4315,3.4624,3.4865,3.5059,3.5217,3.5349,3.546,3.5556,3.5639,3.5712,3.5776,3.5833,3.5884,3.5929,,,,3.3543,3.4067,3.4454,3.4747,3.4976,3.5159,3.5308,3.5432,3.5537,3.5626,3.5703,3.5771,3.583,3.5882,3.5929,3.5971,,,,3.6538,3.6714,3.6773,3.6792,3.6798,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.6661,3.7139,3.7094,,,,1.7235,1.7705,1.8264,1.8843,1.9405,1.9927,2.0401,2.082,2.1184,2.1494,2.1751,2.1959,2.2121,2.2241,2.2322,2.2368,,,,1.7261,1.7657,1.8127,1.8607,1.9065,1.9483,1.9855,2.0178,2.0455,2.0688,2.088,2.1034,2.1157,2.125,2.1317,2.1361,,,,1.9192,2.0879,2.2308,2.3446,2.4307,2.4919,2.5313,2.5517,2.5557,2.5457,2.5237,2.4917,2.4512,2.4037,2.3506,2.2928,1.8383,2.4843,2.2649,3.68,0.4362,-2.691,,0.7725,
2001-01-22,,,,3.3664,3.4129,3.447,3.4728,3.4929,3.509,3.5222,3.5331,3.5424,3.5504,3.5573,3.5633,3.5687,3.5734,3.5776,3.5815,,,,3.3849,3.4297,3.4624,3.487,3.5062,3.5215,3.5341,3.5444,3.5532,3.5607,3.5672,3.5728,3.5778,3.5822,3.5861,3.5896,,,,3.6394,3.6496,3.6527,3.6536,3.6538,3.6539,3.6539,3.6539,3.6539,3.6539,3.6539,3.6539,3.6539,3.6539,3.6539,3.6539,3.6593,3.6874,3.6849,,,,1.631,1.6878,1.7523,1.8177,1.8802,1.938,1.9901,2.0363,2.0763,2.1105,2.1391,2.1625,2.1809,2.1949,2.2048,2.2107,,,,1.6332,1.682,1.7368,1.7916,1.8431,1.8898,1.931,1.9671,1.9978,2.0238,2.0453,2.0629,2.0769,2.0878,2.0959,2.1015,,,,1.878,2.061,2.2128,2.3328,2.4236,2.4884,2.5306,2.5531,2.5586,2.5496,2.5282,2.4963,2.4556,2.4076,2.3536,2.2947,1.7858,2.4802,2.2479,3.6539,0.2353,-2.2568,,0.717,
2001-01-19,,,,3.3843,3.4272,3.4584,3.482,3.5004,3.5151,3.5271,3.5372,3.5456,3.5529,3.5592,3.5647,3.5696,3.5739,3.5778,3.5813,,,,3.4028,3.4443,3.4743,3.497,3.5146,3.5287,3.5401,3.5497,3.5577,3.5646,3.5706,3.5757,3.5803,3.5843,3.5879,3.5912,,,,3.6372,3.6446,3.6467,3.6473,3.6475,3.6475,3.6475,3.6475,3.6475,3.6475,3.6475,3.6475,3.6475,3.6475,3.6475,3.6475,3.6603,3.6809,3.6793,,,,1.582,1.6379,1.702,1.767,1.8293,1.8868,1.9388,1.9848,2.0248,2.059,2.0876,2.1109,2.1294,2.1434,2.1532,2.1593,,,,1.586,1.6339,1.6884,1.7429,1.7942,1.8407,1.8821,1.918,1.9489,1.9749,1.9964,2.0142,2.0282,2.0392,2.0473,2.053,,,,1.8223,2.0073,2.1597,2.2798,2.3705,2.4354,2.4778,2.5005,2.5062,2.4975,2.4764,2.4448,2.4044,2.3567,2.303,2.2445,1.7275,2.4258,2.1938,3.6475,0.021,-1.9288,,0.6942,
